,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S,d34s_melt,d34s_fluid,accd34s_fluid,alpha,SCSS_S6+,sulfide_frac,H2O/CO2
0,261.9818428,-9.502125406,1100,2.65,1200,0.001679911,0.952532197,0,0.526016338,0.473983662,0,0,1.434740804,1.580309074,0,1,0,0,0,0,0,0,0,0,0,0.213538113,1312.653468,0,0,0.096137198,0,0,0,0,0.020413531,0.074553338,0.214954236,6.822799701,0,0,0,-10.30212541,298.2371721,1775.677738,6.854511169,0,0,0,0,0,0,0,0,0,1,0,0,0,379.2137636,0,#DIV/0!
1,261.5461469,-9.502493181,1097.05015,2.646955437,1131.043486,0.001798523,0.952405529,0.027306712,0.525684699,0.447008589,0.004245456,0.023061256,1.432983827,1.578511792,2.899414173,0.999893964,0.000106036,0,26.35831066,26.35831066,16.2548568,8.68555717,0,44.13275796,0.155472994,0.213537302,1309.470052,17.52752251,86.43160373,0.096136229,0.000730505,0.002690465,1.49E-06,8.10E-06,0.020412049,0.07454475,0.214961425,0,0,0,0,-10.30249318,255.9345531,1774.968677,6.840783657,0.027306712,0.525684699,0.447008589,0.004245456,0.023061256,0.999893964,0.000106036,0,16.36991608,1.000135981,0.949428734,0.949428734,-0.050707247,325.4249106,0,1.176005814
2,261.110451,-9.502860955,1096.295124,2.646439061,1119.998141,0.00179733,0.952279413,0.029238726,0.526529554,0.44423172,0.004549943,0.024688782,1.431229151,1.576716734,3.107864883,0.999876343,0.000123657,0,28.32928726,28.32928726,16.25707269,8.678952799,0,44.21490491,0.155613599,0.213252198,1309.2163,18.7319902,92.26417476,0.096143768,0.000729014,0.00268954,1.87E-06,1.01E-05,0.020412372,0.074542753,0.214968617,0,0,0,0,-10.30286096,255.9473945,1774.848414,6.842354582,0.029238726,0.526529554,0.44423172,0.004549943,0.024688782,0.999876343,0.000123657,0,15.19326534,1.000252158,0.92538491,0.92538491,-0.074867248,325.3233041,0,1.185258797
3,260.6747551,-9.50322873,1096.075697,2.646225494,1115.490367,0.001796989,0.952153851,0.029250694,0.527301492,0.443447814,0.004547334,0.02470336,1.429476775,1.574923896,3.111226977,0.999869233,0.000130767,0,28.37946561,28.37946561,16.27452318,8.697869541,0,44.2744634,0.155460731,0.21296737,1308.775337,18.6687579,92.05176046,0.096150862,0.00072789,0.002689956,1.97E-06,1.07E-05,0.02041291,0.07454154,0.21497581,0,0,0,0,-10.30322873,255.9666759,1774.798674,6.842946782,0.029250694,0.527301492,0.443447814,0.004547334,0.02470336,0.999869233,0.000130767,0,15.1602494,1.000307619,0.914080558,0.914080558,-0.086227061,325.2300683,0,1.189094804
4,260.2390592,-9.503596505,1095.865377,2.646020283,1111.196708,0.001796661,0.952028843,0.029274858,0.528056439,0.442668703,0.004547169,0.02472769,1.427726696,1.573133277,3.115851099,0.999862439,0.000137561,0,28.42733497,28.42733497,16.29106465,8.716335288,0,44.33147969,0.155326754,0.21268282,1308.286708,18.61568691,91.87579324,0.096157985,0.000726773,0.002690394,2.08E-06,1.13E-05,0.020413454,0.07454035,0.214983006,0,0,0,0,-10.3035965,255.9861367,1774.75088,6.843288923,0.029274858,0.528056439,0.442668703,0.004547169,0.02472769,0.999862439,0.000137561,0,15.12112193,1.000342637,0.909185331,0.909185331,-0.091157306,325.1372424,0,1.192893095
5,259.8033633,-9.503964279,1095.654557,2.645814234,1106.915048,0.001796333,0.95190439,0.029298931,0.528812999,0.441888071,0.004547126,0.024751805,1.425978912,1.571344874,3.120475375,0.999855648,0.000144352,0,28.47498827,28.47498827,16.30743281,8.734564731,0,44.38861301,0.155197662,0.212398548,1307.79665,18.5632163,91.69903159,0.096165101,0.000725657,0.00269083,2.18E-06,1.19E-05,0.020413999,0.074539161,0.214990204,0,0,0,0,-10.30396428,256.0055812,1774.702891,6.84362265,0.029298931,0.528812999,0.441888071,0.004547126,0.024751805,0.999855648,0.000144352,0,15.08205456,1.000366858,0.907501014,0.907501014,-0.092865843,325.0445774,0,1.196712547
6,259.3676674,-9.504332054,1095.442806,2.645606983,1102.637763,0.001796003,0.951780492,0.029323103,0.529571735,0.441105162,0.004547099,0.024776004,1.42423342,1.569558684,3.125122342,0.999848848,0.000151152,0,28.52287999,28.52287999,16.32386997,8.752843106,0,44.44594748,0.155068817,0.212114553,1307.306536,18.51091099,91.5225833,0.096172208,0.000724542,0.002691261,2.28E-06,1.24E-05,0.020414544,0.07453797,0.214997403,0,0,0,0,-10.30433205,256.0250018,1774.654621,6.843955143,0.029323103,0.529571735,0.441105162,0.004547099,0.024776004,0.999848848,0.000151152,0,15.04292247,1.000385141,0.907421073,0.907421073,-0.092964068,324.9520633,0,1.200556648
7,258.9319715,-9.504699828,1095.230099,2.645398506,1098.364578,0.001795672,0.95165715,0.029347377,0.530332677,0.440319946,0.004547085,0.024800292,1.422490217,1.567774706,3.129792423,0.999842039,0.000157961,0,28.57102541,28.57102541,16.34038369,8.771178963,0,44.50348742,0.154940084,0.211830835,1306.816414,18.45875527,91.34646878,0.096179307,0.000723427,0.002691689,2.39E-06,1.30E-05,0.020415089,0.074536779,0.215004605,0,0,0,0,-10.30469983,256.044398,1774.606067,6.844286643,0.029347377,0.530332677,0.440319946,0.004547085,0.024800292,0.999842039,0.000157961,0,15.00372391,1.000400056,0.908142155,0.908142155,-0.0922579,324.8596992,0,1.204425742
8,258.4962756,-9.505067603,1095.016425,2.645188791,1094.09549,0.001795339,0.951534365,0.029371754,0.531095834,0.439532412,0.004547084,0.02482467,1.420749302,1.565992936,3.13448574,0.99983522,0.00016478,0,28.61942658,28.61942658,16.35697454,8.789572826,0,44.56123404,0.154811455,0.211547394,1306.326276,18.406748,91.17068716,0.096186398,0.000722313,0.002692114,2.49E-06,1.36E-05,0.020415634,0.074535586,0.215011809,0,0,0,0,-10.3050676,256.0637695,1774.557223,6.844617115,0.029371754,0.531095834,0.439532412,0.004547084,0.02482467,0.99983522,0.00016478,0,14.96445903,1.000412959,0.909262652,0.909262652,-0.091150307,324.7674845,0,1.208320069
9,258.0605797,-9.505435378,1094.801775,2.644977827,1089.830505,0.001795004,0.951412136,0.029396234,0.531861214,0.438742553,0.004547096,0.024849138,1.419010672,1.564213373,3.139202404,0.999828391,0.000171609,0,28.66808508,28.66808508,16.37364284,8.808024912,0,44.61918849,0.154682933,0.211264231,1305.836115,18.35488864,90.99523672,0.096193481,0.0007212,0.002692534,2.60E-06,1.42E-05,0.020416178,0.074534393,0.215019015,0,0,0,0,-10.30543538,256.083116,1774.508089,6.844946521,0.029396234,0.531861214,0.438742553,0.004547096,0.024849138,0.999828391,0.000171609,0,14.92512806,1.000424566,0.910581795,0.910581795,-0.089842771,324.6754186,0,1.212239867
10,257.6248838,-9.505803152,1094.586138,2.6447656,1085.569629,0.001794668,0.951290466,0.029420816,0.532628823,0.437950361,0.00454712,0.024873696,1.417274324,1.562436013,3.143942525,0.999821552,0.000178448,0,28.71700245,28.71700245,16.39038891,8.826535426,0,44.6773519,0.154554518,0.210981345,1305.345925,18.30317661,90.82011564,0.096200555,0.000720087,0.002692951,2.70E-06,1.48E-05,0.020416723,0.074533199,0.215026223,0,0,0,0,-10.30580315,256.1024372,1774.45866,6.845274821,0.029420816,0.532628823,0.437950361,0.00454712,0.024873696,0.999821552,0.000178448,0,14.88573124,1.000435255,0.911999223,0.911999223,-0.088436032,324.5835009,0,1.216185374
11,257.1891879,-9.506170927,1094.369503,2.6445521,1081.31287,0.00179433,0.951169353,0.029445501,0.533398671,0.437155828,0.004547157,0.024898344,1.415540257,1.560660855,3.148706212,0.999814704,0.000185296,0,28.76618023,28.76618023,16.40721304,8.845104565,0,44.73572543,0.154426211,0.210698737,1304.855695,18.25161135,90.64532211,0.096207622,0.000718976,0.002693364,2.81E-06,1.54E-05,0.020417268,0.074532004,0.215033434,0,0,0,0,-10.30617093,256.121733,1774.408935,6.845601966,0.029445501,0.533398671,0.437155828,0.004547157,0.024898344,0.999814704,0.000185296,0,14.84626881,1.000445221,0.913464761,0.913464761,-0.08698046,324.4917308,0,1.220156835
12,256.753492,-9.506538701,1094.151861,2.644337315,1077.060235,0.001793991,0.9510488,0.02947029,0.534170765,0.436358946,0.004547207,0.024923082,1.413808467,1.558887895,3.153493576,0.999807845,0.000192155,0,28.81562001,28.81562001,16.42411554,8.863732535,0,44.79431022,0.154298012,0.210416406,1304.365419,18.20019234,90.47085432,0.09621468,0.000717865,0.002693773,2.92E-06,1.60E-05,0.020417813,0.074530808,0.215040646,0,0,0,0,-10.3065387,256.1410031,1774.35891,6.845927917,0.02947029,0.534170765,0.436358946,0.004547207,0.024923082,0.999807845,0.000192155,0,14.80674103,1.000454566,0.914953329,0.914953329,-0.085501238,324.4001077,0,1.224154495
13,256.3177961,-9.506906476,1093.933201,2.644121231,1072.811729,0.00179365,0.950928806,0.029495181,0.534945112,0.435559707,0.00454727,0.024947911,1.412078952,1.557117133,3.158304727,0.999800976,0.000199024,0,28.86532336,28.86532336,16.44109673,8.882419539,0,44.85310745,0.154169923,0.210134352,1303.875088,18.148919,90.29671045,0.09622173,0.000716754,0.002694178,3.02E-06,1.66E-05,0.020418357,0.074529611,0.21504786,0,0,0,0,-10.30690648,256.1602471,1774.308583,6.846252629,0.029495181,0.534945112,0.435559707,0.00454727,0.024947911,0.999800976,0.000199024,0,14.76714815,1.000463343,0.916452388,0.916452388,-0.084010955,324.3086311,0,1.228178604
14,255.8821002,-9.507274251,1093.713511,2.643903837,1068.567361,0.001793308,0.950809373,0.029520176,0.535721722,0.434758103,0.004547345,0.02497283,1.41035171,1.555348564,3.163139778,0.999794097,0.000205903,0,28.91529186,28.91529186,16.45815691,8.90116578,0,44.91211828,0.154041943,0.209852576,1303.384694,18.09779079,90.12288867,0.096228772,0.000715644,0.00269458,3.13E-06,1.72E-05,0.020418902,0.074528413,0.215055076,0,0,0,0,-10.30727425,256.1794648,1774.25795,6.846576058,0.029520176,0.535721722,0.434758103,0.004547345,0.02497283,0.999794097,0.000205903,0,14.7274904,1.000471578,0.917955672,0.917955672,-0.082515906,324.2173004,0,1.232229413
15,255.4464043,-9.507642025,1093.492782,2.643685119,1064.327138,0.001792963,0.9506905,0.029545274,0.536500601,0.433954126,0.004547433,0.02499784,1.408626738,1.553582187,3.167998839,0.999787207,0.000212793,0,28.96552714,28.96552714,16.4752964,8.919971461,0,44.97134389,0.153914074,0.209571077,1302.894229,18.04680716,89.94938714,0.096235805,0.000714535,0.002694977,3.24E-06,1.78E-05,0.020419447,0.074527214,0.215062295,0,0,0,0,-10.30764203,256.198656,1774.207009,6.846898158,0.029545274,0.536500601,0.433954126,0.004547433,0.02499784,0.999787207,0.000212793,0,14.68776806,1.000479282,0.919460046,0.919460046,-0.081019236,324.1261148,0,1.236307177
16,255.0107084,-9.5080098,1093.271002,2.643465066,1060.091066,0.001792617,0.950572189,0.029570475,0.537281757,0.433147768,0.004547534,0.025022941,1.406904035,1.551817999,3.172882023,0.999780307,0.000219693,0,29.01603078,29.01603078,16.4925155,8.938836784,0,45.0307855,0.153786317,0.209289855,1302.403685,17.99596756,89.77620402,0.096242831,0.000713427,0.002695371,3.34E-06,1.84E-05,0.020419991,0.074526014,0.215069515,0,0,0,0,-10.3080098,256.2178203,1774.155757,6.847218884,0.029570475,0.537281757,0.433147768,0.004547534,0.025022941,0.999780307,0.000219693,0,14.64798137,1.000486461,0.920963944,0.920963944,-0.079522517,324.0350739,0,1.240412156
17,254.5750125,-9.508377575,1093.04816,2.643243664,1055.859154,0.00179227,0.95045444,0.02959578,0.538065198,0.432339021,0.004547648,0.025048132,1.405183598,1.550055999,3.177789441,0.999773396,0.000226604,0,29.06680443,29.06680443,16.50981453,8.957761953,0,45.09044428,0.153658673,0.209008911,1301.913052,17.94527144,89.60333746,0.096249848,0.000712319,0.00269576,3.45E-06,1.90E-05,0.020420536,0.074524813,0.215076738,0,0,0,0,-10.30837757,256.2369575,1774.10419,6.847538189,0.02959578,0.538065198,0.432339021,0.004547648,0.025048132,0.999773396,0.000226604,0,14.6081306,1.000493116,0.922466583,0.922466583,-0.078026534,323.9441771,0,1.244544609
18,254.1393166,-9.508745349,1092.824247,2.643020901,1051.631428,0.00179192,0.950337254,0.029621189,0.538850933,0.431527878,0.004547775,0.025073414,1.403465423,1.548296182,3.182721207,0.999766474,0.000233526,0,29.11784972,29.11784972,16.52719381,8.976747171,0,45.15032146,0.153531141,0.208728244,1301.422322,17.89471825,89.43078559,0.096256857,0.000711212,0.002696145,3.56E-06,1.96E-05,0.02042108,0.074523611,0.215083962,0,0,0,0,-10.30874535,256.2560673,1774.052307,6.847856029,0.029621189,0.538850933,0.431527878,0.004547775,0.025073414,0.999766474,0.000233526,0,14.568216,1.000499248,0.923967572,0.923967572,-0.076531676,323.8534237,0,1.248704803
19,253.7036207,-9.509113124,1092.599248,2.642796762,1047.407859,0.001791569,0.950220631,0.029646701,0.539638969,0.430714329,0.004547914,0.025098787,1.40174951,1.546538548,3.187677437,0.999759541,0.000240459,0,29.16916829,29.16916829,16.54465365,8.995792648,0,45.21041824,0.153403724,0.208447854,1300.931486,17.84430747,89.25854667,0.096263858,0.000710105,0.002696527,3.67E-06,2.02E-05,0.020421625,0.074522408,0.215091189,0,0,0,0,-10.30911312,256.2751494,1774.000102,6.848172348,0.029646701,0.539638969,0.430714329,0.004547914,0.025098787,0.999759541,0.000240459,0,14.52823783,1.000504853,0.925466714,0.925466714,-0.075038139,323.7628131,0,1.252893003
20,253.2679248,-9.509480898,1092.373153,2.642571235,1043.18847,0.001791216,0.950104572,0.029672318,0.540429314,0.429898368,0.004548067,0.025124251,1.400035855,1.544783094,3.192658236,0.999752597,0.000247403,0,29.2207618,29.2207618,16.56219436,9.01489857,0,45.27073588,0.153276422,0.208167742,1300.440535,17.79403851,89.08661859,0.096270851,0.000708999,0.002696904,3.78E-06,2.09E-05,0.020422169,0.074521204,0.215098418,0,0,0,0,-10.3094809,256.2942034,1773.947575,6.848487104,0.029672318,0.540429314,0.429898368,0.004548067,0.025124251,0.999752597,0.000247403,0,14.4881964,1.000509931,0.926963914,0.926963914,-0.073546018,323.6723446,0,1.257109482
21,252.8322289,-9.509848673,1092.145951,2.642344306,1038.973272,0.001790862,0.949989077,0.029698038,0.541221976,0.429079985,0.004548232,0.025149806,1.398324457,1.543029817,3.197663722,0.999745641,0.000254359,0,29.27263192,29.27263192,16.57981627,9.034065151,0,45.3312756,0.153149236,0.207887907,1299.949461,17.74391085,88.91499958,0.096277835,0.000707894,0.002697277,3.88E-06,2.15E-05,0.020422714,0.074519999,0.215105649,0,0,0,0,-10.30984867,256.3132292,1773.89472,6.848800246,0.029698038,0.541221976,0.429079985,0.004548232,0.025149806,0.999745641,0.000254359,0,14.44809195,1.000514478,0.92845912,0.92845912,-0.072055358,323.5820177,0,1.261354514
22,252.396533,-9.510216448,1091.917629,2.642115961,1034.762271,0.001790505,0.949874148,0.029723862,0.542016963,0.428259174,0.00454841,0.025175453,1.396615312,1.541278715,3.202694009,0.999738674,0.000261326,0,29.32478034,29.32478034,16.5975197,9.053292594,0,45.39203867,0.153022167,0.20760835,1299.458254,17.69392394,88.74368776,0.096284812,0.000706789,0.002697646,3.99E-06,2.21E-05,0.020423258,0.074518793,0.215112882,0,0,0,0,-10.31021645,256.3322265,1773.841536,6.849111725,0.029723862,0.542016963,0.428259174,0.00454841,0.025175453,0.999738674,0.000261326,0,14.40792476,1.000518493,0.92995231,0.92995231,-0.070566183,323.4918318,0,1.265628377
23,251.9608371,-9.510584222,1091.688177,2.641886186,1030.555477,0.001790147,0.949759785,0.029749791,0.542814283,0.427435926,0.004548601,0.02520119,1.394908419,1.539529785,3.207749212,0.999731695,0.000268305,0,29.37720874,29.37720874,16.61530495,9.072581101,0,45.45302633,0.152895215,0.207329069,1298.966904,17.64407723,88.57268122,0.09629178,0.000705685,0.002698011,4.10E-06,2.27E-05,0.020423803,0.074517586,0.215120117,0,0,0,0,-10.31058422,256.3511948,1773.788018,6.849421491,0.029749791,0.542814283,0.427435926,0.004548601,0.02520119,0.999731695,0.000268305,0,14.36769511,1.000521971,0.93144347,0.93144347,-0.069078501,323.4017862,0,1.269931352
24,251.5251412,-9.510951997,1091.457582,2.641654968,1026.352898,0.001789787,0.949645988,0.029775824,0.543613944,0.426610233,0.004548804,0.025227019,1.393203776,1.537783025,3.212829444,0.999724705,0.000275295,0,29.42991884,29.42991884,16.63317236,9.09193087,0,45.51423985,0.152768382,0.207050066,1298.475403,17.59437018,88.40197804,0.09629874,0.000704582,0.002698372,4.21E-06,2.34E-05,0.020424347,0.074516378,0.215127354,0,0,0,0,-10.310952,256.3701339,1773.734164,6.849729489,0.029775824,0.543613944,0.426610233,0.004548804,0.025227019,0.999724705,0.000275295,0,14.32740327,1.000524911,0.932932595,0.932932595,-0.067592316,323.3118802,0,1.274263724
25,251.0894453,-9.511319771,1091.225832,2.641422291,1022.154541,0.001789425,0.949532759,0.029801961,0.544415953,0.425782086,0.004549021,0.02525294,1.391501379,1.536038434,3.217934822,0.999717703,0.000282297,0,29.48291234,29.48291234,16.65112225,9.111342111,0,45.57568052,0.152641668,0.206771341,1297.983741,17.54480225,88.23157632,0.096305692,0.000703479,0.002698728,4.32E-06,2.40E-05,0.020424891,0.074515169,0.215134593,0,0,0,0,-10.31131977,256.3890436,1773.679971,6.850035673,0.029801961,0.544415953,0.425782086,0.004549021,0.02525294,0.999717703,0.000282297,0,14.28704953,1.000527309,0.934419681,0.934419681,-0.066107628,323.2221133,0,1.278625781
26,250.6537494,-9.511687546,1090.992915,2.641188143,1017.960415,0.001789061,0.949420097,0.029828202,0.545220319,0.424951479,0.00454925,0.025278951,1.389801226,1.534296008,3.223065459,0.999710688,0.000289312,0,29.53619099,29.53619099,16.66915494,9.130815021,0,45.63734963,0.152515074,0.206492892,1297.491909,17.49537289,88.06147413,0.096312636,0.000702377,0.002699081,4.44E-06,2.46E-05,0.020425435,0.074513958,0.215141834,0,0,0,0,-10.31168755,256.4079234,1773.625434,6.850339985,0.029828202,0.545220319,0.424951479,0.00454925,0.025278951,0.999710688,0.000289312,0,14.24663417,1.000529162,0.935904727,0.935904727,-0.064624435,323.1324848,0,1.283017816
27,250.2180535,-9.512055321,1090.758818,2.640952507,1013.770529,0.001788695,0.949308003,0.029854547,0.546027049,0.424118403,0.004549493,0.025305055,1.388103316,1.532555745,3.228221471,0.999703661,0.000296339,0,29.58975652,29.58975652,16.68727075,9.150349803,0,45.69924848,0.152388602,0.206214721,1296.999896,17.44608156,87.89166952,0.096319572,0.000701275,0.002699428,4.55E-06,2.53E-05,0.020425979,0.074512747,0.215149077,0,0,0,0,-10.31205532,256.426773,1773.570551,6.850642373,0.029854547,0.546027049,0.424118403,0.004549493,0.025305055,0.999703661,0.000296339,0,14.20615749,1.000530467,0.937387732,0.937387732,-0.063142735,323.042994,0,1.287440124
28,249.7823576,-9.512423095,1090.523528,2.64071537,1009.584892,0.001788328,0.949196479,0.029880998,0.546836152,0.42328285,0.004549748,0.02533125,1.386407646,1.530817642,3.233402974,0.999696622,0.000303378,0,29.64361068,29.64361068,16.70547002,9.16994666,0,45.76137838,0.152262252,0.205936827,1296.507693,17.39692773,87.72216056,0.0963265,0.000700174,0.002699772,4.66E-06,2.59E-05,0.020426523,0.074511534,0.215156323,0,0,0,0,-10.3124231,256.4455922,1773.515317,6.850942784,0.029880998,0.546836152,0.42328285,0.004549748,0.02533125,0.999696622,0.000303378,0,14.16561977,1.000531221,0.938868696,0.938868696,-0.061662526,322.9536403,0,1.291893003
29,249.3466617,-9.51279087,1090.287034,2.640476716,1005.403512,0.001787958,0.949085524,0.029907552,0.547647636,0.422444812,0.004550016,0.025357536,1.384714213,1.529081698,3.238610083,0.99968957,0.00031043,0,29.69775525,29.69775525,16.72375305,9.189605793,0,45.82374065,0.152136025,0.205659211,1296.015289,17.34791084,87.55294529,0.096333419,0.000699074,0.002700111,4.77E-06,2.66E-05,0.020427067,0.074510321,0.21516357,0,0,0,0,-10.31279087,256.4643807,1773.459731,6.851241162,0.029907552,0.547647636,0.422444812,0.004550016,0.025357536,0.99968957,0.00031043,0,14.12502131,1.000531421,0.940347618,0.940347618,-0.060183804,322.8644231,0,1.296376759
30,248.9109658,-9.513158645,1090.049322,2.64023653,1001.226398,0.001787587,0.94897514,0.029934211,0.548461508,0.421604281,0.004550297,0.025383914,1.383023016,1.527347911,3.243842916,0.999682506,0.000317494,0,29.75219199,29.75219199,16.74212019,9.209327405,0,45.88633663,0.152009922,0.205381871,1295.522676,17.29903036,87.38402176,0.096340331,0.000697974,0.002700446,4.88E-06,2.72E-05,0.020427611,0.074509106,0.215170819,0,0,0,0,-10.31315864,256.483138,1773.403787,6.851537452,0.029934211,0.548461508,0.421604281,0.004550297,0.025383914,0.999682506,0.000317494,0,14.08436241,1.000531064,0.941824498,0.941824498,-0.058706566,322.7753416,0,1.300891696
31,248.4752699,-9.513526419,1089.81038,2.639994797,997.0535598,0.001787213,0.948865327,0.029960975,0.549277776,0.420761249,0.004550591,0.025410384,1.381334051,1.525616276,3.249101589,0.999675429,0.000324571,0,29.8069227,29.8069227,16.76057176,9.229111696,0,45.94916765,0.151883944,0.205104809,1295.029842,17.25028574,87.21538799,0.096347234,0.000696874,0.002700776,5.00E-06,2.79E-05,0.020428155,0.07450789,0.215178071,0,0,0,0,-10.31352642,256.5018638,1773.347483,6.851831598,0.029960975,0.549277776,0.420761249,0.004550591,0.025410384,0.999675429,0.000324571,0,14.04364337,1.000530146,0.943299336,0.943299336,-0.05723081,322.6863953,0,1.305438126
32,248.039574,-9.513894194,1089.570193,2.639751502,992.8850064,0.001786838,0.948756085,0.029987843,0.550096449,0.419915708,0.004550898,0.025436946,1.379647317,1.523886793,3.254386217,0.999668338,0.000331662,0,29.86194918,29.86194918,16.77910809,9.248958864,0,46.01223509,0.151758092,0.204828024,1294.536776,17.20167645,87.04704198,0.09635413,0.000695776,0.002701102,5.11E-06,2.86E-05,0.020428699,0.074506673,0.215185325,0,0,0,0,-10.31389419,256.5205579,1773.290815,6.85212354,0.029987843,0.550096449,0.419915708,0.004550898,0.025436946,0.999668338,0.000331662,0,14.00286449,1.000528663,0.944772131,0.944772131,-0.055756532,322.5975834,0,1.310016364
33,247.6038781,-9.514261968,1089.32875,2.639506628,988.7207471,0.00178646,0.948647416,0.030014816,0.550917534,0.41906765,0.004551218,0.025463599,1.377962812,1.52215946,3.259696919,0.999661235,0.000338765,0,29.91727324,29.91727324,16.7977295,9.268869112,0,46.07554029,0.151632367,0.204551516,1294.043469,17.15320195,86.87898175,0.096361017,0.000694678,0.002701423,5.22E-06,2.92E-05,0.020429242,0.074505455,0.21519258,0,0,0,0,-10.31426197,256.5392198,1773.233779,6.852413221,0.030014816,0.550917534,0.41906765,0.004551218,0.025463599,0.999661235,0.000338765,0,13.96202608,1.000526614,0.946242885,0.946242885,-0.054283729,322.5089054,0,1.314626728
34,247.1681822,-9.514629743,1089.086035,2.639260159,984.5607914,0.001786081,0.94853932,0.030041894,0.551741039,0.418217067,0.00455155,0.025490344,1.376280532,1.520434273,3.26503381,0.999654118,0.000345882,0,29.97289671,29.97289671,16.81643634,9.28884264,0,46.13908464,0.151506771,0.204275285,1293.54991,17.1048617,86.7112053,0.096367896,0.00069358,0.00270174,5.34E-06,2.99E-05,0.020429786,0.074504235,0.215199838,0,0,0,0,-10.31462974,256.5578493,1773.176371,6.852700583,0.030041894,0.551741039,0.418217067,0.00455155,0.025490344,0.999654118,0.000345882,0,13.92112845,1.000523993,0.947711596,0.947711596,-0.052812397,322.4203604,0,1.319269541
35,246.7324863,-9.514997518,1088.842037,2.63901208,980.4051491,0.001785699,0.948431797,0.030069077,0.552566972,0.417363952,0.004551896,0.025517181,1.374600476,1.51871123,3.270397009,0.999646987,0.000353013,0,30.02882144,30.02882144,16.83522893,9.308879649,0,46.20286952,0.151381303,0.203999332,1293.056088,17.05665516,86.54371062,0.096374767,0.000692483,0.002702052,5.45E-06,3.06E-05,0.020430329,0.074503015,0.215207098,0,0,0,0,-10.31499752,256.5764459,1773.118588,6.852985567,0.030069077,0.552566972,0.417363952,0.004551896,0.025517181,0.999646987,0.000353013,0,13.88017192,1.000520798,0.949178264,0.949178264,-0.051342534,322.3319479,0,1.32394513
36,246.2967904,-9.515365292,1088.59674,2.638762375,976.2538298,0.001785315,0.948324849,0.030096364,0.553395341,0.416508296,0.004552255,0.025544109,1.372922642,1.516990329,3.275786633,0.999639843,0.000360157,0,30.08504927,30.08504927,16.8541076,9.328980332,0,46.26689634,0.151255965,0.203723655,1292.561992,17.00858178,86.37649567,0.09638163,0.000691386,0.00270236,5.57E-06,3.12E-05,0.020430873,0.074501793,0.21521436,0,0,0,0,-10.31536529,256.5950093,1773.060426,6.853268107,0.030096364,0.553395341,0.416508296,0.004552255,0.025544109,0.999639843,0.000360157,0,13.8391568,1.000517025,0.95064289,0.95064289,-0.049874135,322.2436671,0,1.328653826
37,245.8610945,-9.515733067,1088.350132,2.638511025,972.1068436,0.00178493,0.948218475,0.030123755,0.554226154,0.415650091,0.004552626,0.025571129,1.371247027,1.515271568,3.281202799,0.999632685,0.000367315,0,30.14158207,30.14158207,16.87307269,9.349144893,0,46.33116651,0.151130759,0.203448256,1292.067611,16.96064105,86.20955843,0.096388485,0.00069029,0.002702663,5.68E-06,3.19E-05,0.020431416,0.07450057,0.215221624,0,0,0,0,-10.31573307,256.6135392,1773.001881,6.853548147,0.030123755,0.554226154,0.415650091,0.004552626,0.025571129,0.999632685,0.000367315,0,13.79808341,1.00051267,0.952105473,0.952105473,-0.048407198,322.1555174,0,1.333395964
38,245.4253986,-9.516100841,1088.102198,2.638258016,967.9642006,0.001784542,0.948112678,0.030151252,0.555059418,0.41478933,0.00455301,0.025598242,1.369573629,1.513554945,3.286645625,0.999625512,0.000374488,0,30.19842171,30.19842171,16.89212454,9.36937353,0,46.39568145,0.151005685,0.203173134,1291.572933,16.91283241,86.04289685,0.096395332,0.000689195,0.002702961,5.80E-06,3.26E-05,0.020431959,0.074499345,0.21522889,0,0,0,0,-10.31610084,256.6320352,1772.94295,6.853825623,0.030151252,0.555059418,0.41478933,0.00455301,0.025598242,0.999625512,0.000374488,0,13.75695207,1.00050773,0.953566012,0.953566012,-0.046941718,322.067498,0,1.338171884
39,244.9897027,-9.516468616,1087.852923,2.638003329,963.825911,0.001784152,0.948007456,0.030178853,0.555895143,0.413926004,0.004553408,0.025625445,1.367902445,1.511840456,3.29211523,0.999618326,0.000381674,0,30.25557009,30.25557009,16.91126347,9.389666439,0,46.46044259,0.150880744,0.202898288,1291.077948,16.86515532,85.87650887,0.096402171,0.0006881,0.002703254,5.91E-06,3.33E-05,0.020432502,0.07449812,0.215236158,0,0,0,0,-10.31646862,256.6504968,1772.883627,6.854100471,0.030178853,0.555895143,0.413926004,0.004553408,0.025625445,0.999618326,0.000381674,0,13.71576312,1.000502201,0.955024508,0.955024508,-0.045477693,321.9796083,0,1.342981929
