,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S,d34s_melt,d34s_fluid,accd34s_fluid,alpha,SCSS_S6+,sulfide_frac
0,160.08696879680488,-8.599081044721698,1000.0,2.65,1200.0,0.0015090502826844332,0.9480018888079603,0.0,0.40912764616867314,0.5908723538313269,0.0,0.0,1.1056583562202644,1.2360606346017171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.853756297282193,620.9033618973175,0.0,0.0,0.12156937408207993,0.0,0.0,0.0,0.0,0.04444058324414909,0.11792069289779035,0.27371417803650583,11.664683523141495,0.0,0.0,0.0,-10.099081044721698,995.8400892685523,3586.41085901296,1.6252099548786845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4200.743081403638,0.0
1,159.95428575360486,-8.648129505001394,999.1975895752927,2.649232484572933,1160.8673896059327,0.001502440210028727,0.9480041399644765,0.018935207588772287,0.4092278019940492,0.5719355230638052,0.014780056851865066,0.004155150736907222,1.1052634765479428,1.235650401069026,1.8053870185507521,0.9998552212133506,5.250029944625709e-05,9.227848720317268e-05,6.546771200660087,18.05387018550752,12.547764515234476,3.5568164114971124,0.0,13.7455616548229,0.7805595361219575,0.882439190402464,620.5420925071656,29.212424297799558,7.345958715105322,0.12156937408207993,0.0027494260284932756,0.00036628557905592435,2.307314979061448e-06,6.486606669794001e-07,0.0437237323975867,0.11860750227726456,0.26934885627627453,11.664213954723596,0.0,8.2227754710504e-06,2.1818691617124004e-05,-10.099191350694204,852.1904362113387,3586.0339724994024,1.718624261895702,0.018935207588772287,0.4092278019940492,0.5719355230638052,0.014780056851865066,0.004155150736907222,0.9998552212133506,5.250029944625709e-05,9.227848720317268e-05,30.204872081937822,1.0010178732690873,-0.2675016246655364,-0.2675016246655364,-1.2685194979346237,4063.774605096448,0.0
2,159.82160271040487,-8.648218741309089,999.18429122832,2.649215000658153,1159.9862164001765,0.001502422910486153,0.9480064558007343,0.018864744686917147,0.409622888660956,0.5723415427094352,0.014723534104916471,0.004141210582000676,1.104868772066487,1.2352403311718319,1.7975518530630266,0.9998519236572978,5.361053430382047e-05,9.446580839835868e-05,6.5132013715546675,17.98995385714524,12.556070159062404,3.5611144215711175,0.0,13.75481889771137,0.7804788429035756,0.8824030320424925,620.6274671011909,29.066919730978483,7.312628243237468,0.12156937408207993,0.0027492677115805103,0.0003663921532964252,2.3456405088473692e-06,6.597459025523332e-07,0.04372429709472902,0.11860625334195521,0.26935347029321716,11.66420325813214,0.0,8.4070742387544e-06,2.231863101642734e-05,-10.099301656666709,852.2148149892012,3586.025387003261,1.719037311194615,0.018864744686917147,0.409622888660956,0.5723415427094352,0.014723534104916471,0.004141210582000676,0.9998519236572978,5.361053430382047e-05,9.446580839835868e-05,30.339214879826,1.001552119175356,-0.9012338128180182,-0.9012338128180182,-1.9027859319933742,4063.9313973147982,0.0
3,159.68891966720486,-8.648283852824438,999.1474320740876,2.64917936446985,1158.226174437538,0.0015023729458918896,0.9480088354159709,0.018876573840151612,0.4099390518745628,0.5720138535843684,0.014732140188239245,0.004144433651912367,1.104474242755031,1.2348304248789181,1.7991102212597687,0.9998452025566513,5.598715073005451e-05,9.881029261863921e-05,6.512335344554503,18.00578969319145,12.564088119531899,3.5647158142094013,0.0,13.763791264575163,0.7804456631268061,0.8823713824962204,620.5924104883832,29.050121099707646,7.309632896899237,0.12156937408207993,0.0027490492080895863,0.00036647477945469674,2.4516448882493523e-06,6.896947386850745e-07,0.04372502038590536,0.11860413543224092,0.26936024009691467,11.664181456067055,0.0,8.7827195816883e-06,2.3337604211450177e-05,-10.099411962639213,852.2391049472619,3586.0078878038553,1.719069070786727,0.018876573840151612,0.4099390518745628,0.5720138535843684,0.014732140188239245,0.004144433651912367,0.9998452025566513,5.598715073005451e-05,9.881029261863921e-05,30.302843006799275,1.001892587550825,-1.2179745846745331,-1.2179745846745331,-2.2198671722253582,4064.0573333861676,0.0
4,159.55623662400487,-8.64834856338583,999.1101630105042,2.6491433166518195,1156.4503693971167,0.00150232242006797,0.9480112791454568,0.018888007464680227,0.4102574210500509,0.5716846496501485,0.014740427790251106,0.00414757967442912,1.104079888592822,1.234420682159148,1.8006343031981418,0.9998384039132324,5.8386563872701156e-05,0.00010320952289490555,6.5114546545534235,18.021707761989457,12.5721163419029,3.568337764528236,0.0,13.77277418819294,0.7804120057563023,0.8823396220583389,620.5599370507592,29.032675594055167,7.306493812110812,0.12156937408207993,0.0027488290281319425,0.000366557563846576,2.5587693169567593e-06,7.199722939914724e-07,0.043725745202403375,0.11860199990751842,0.26936704611275214,11.664159402192048,0.0,9.16270828774289e-06,2.4368323729882888e-05,-10.099522268611718,852.26338633925,3585.990186461065,1.7191071879622033,0.018888007464680227,0.4102574210500509,0.5716846496501485,0.014740427790251106,0.00414757967442912,0.9998384039132324,5.8386563872701156e-05,0.00010320952289490555,30.267070294162824,1.0021163493132816,-1.3762398420612623,-1.3762398420612623,-2.378356191374544,4064.1835601756134,0.0
5,159.42355358080485,-8.64841323786756,999.0728100838045,2.6491071733008273,1154.674704193173,0.0015022717743739917,0.9480137876110593,0.0188994537221475,0.41057633415083555,0.5713548875227684,0.014748724521227857,0.004150729200919645,1.103685709559228,1.2340111029814718,1.8021610791146543,0.9998315873450561,6.078742846147091e-05,0.00010762522648240988,6.510573985501634,18.03766136943707,12.580158206846457,3.5719660440315173,0.0,13.781772056620518,0.7803783505099106,0.8823078667417936,620.527526952703,29.01522993639327,7.303353215477295,0.12156937408207993,0.0027486085942531827,0.00036664028639355395,2.6661301483077303e-06,7.503282228985469e-07,0.04372646957937042,0.11859986110329511,0.2693738557107659,11.664137289894043,0.0,9.543708379703915e-06,2.540175089418522e-05,-10.099632574584223,852.2876635147621,3585.972438194513,1.7191454053445567,0.0188994537221475,0.41057633415083555,0.5713548875227684,0.014748724521227857,0.004150729200919645,0.9998315873450561,6.078742846147091e-05,0.00010762522648240988,30.231291122093168,1.0022786147565028,-1.4552704986467242,-1.4552704986467242,-2.457549113403227,4064.309719278456,0.0
6,159.29087053760486,-8.648477882274266,999.0353791712314,2.649070940068158,1152.8994806210646,0.001502221016742429,0.9480163593944821,0.018910918274761438,0.4108957628086688,0.5710245922579467,0.014757034970686212,0.004153883304075225,1.1032917056337352,1.233601687314921,1.8036910434730749,0.9998247539186566,6.31893455000502e-05,0.00011205673584340762,6.509693644217855,18.05364959658723,12.588213795497666,3.57560040827211,0.0,13.790784976660053,0.7803447064958761,0.8822761181541564,620.495134367573,28.997793105670308,7.300212979681785,0.12156937408207993,0.0027483879305995854,0.000366722944609859,2.773711264129421e-06,7.807579864979355e-07,0.04372719348913481,0.11859771926854949,0.2693806683537848,11.66411512263065,0.0,9.925660299007607e-06,2.64377239561158e-05,-10.099742880556729,852.3119365771106,3585.954645779159,1.7191836078820966,0.018910918274761438,0.4108957628086688,0.5710245922579467,0.014757034970686212,0.004153883304075225,0.9998247539186566,6.31893455000502e-05,0.00011205673584340762,30.195497857977504,1.0024087488755657,-1.4946852425953197,-1.4946852425953197,-2.4970939914708854,4064.4358064247185,0.0
7,159.15818749440484,-8.648542496616741,998.9978700612583,2.6490346166938177,1151.1247044871197,0.0015021701468624017,0.9480189963302774,0.018922401271629054,0.41121570767701965,0.5706937631018246,0.014765359252348662,0.004157042019280393,1.102897876795949,1.2331924351286105,1.805224215304593,0.9998179035856961,6.559231344905272e-05,0.00011650410085487443,6.5088136381140025,18.06967253554274,12.596283143916027,3.5792408734191525,0.0,13.799812986963538,0.7803110736525192,0.8822443763737469,620.4627595295217,28.98036525412283,7.29707314761784,0.12156937408207993,0.0027481670367351893,0.0003668055381321829,2.8815132785710797e-06,8.112617900732085e-07,0.04372791692880743,0.11859557439614293,0.26938748404117224,11.664092900242975,0.0,1.0308566798893068e-05,2.7476250190158297e-05,-10.099853186529234,852.3362055063416,3585.936809087261,1.7192217962510739,0.018922401271629054,0.41121570767701965,0.5706937631018246,0.014765359252348662,0.004157042019280393,0.9998179035856961,6.559231344905272e-05,0.00011650410085487443,30.159690353754602,1.002522175513968,-1.5142926769939293,-1.5142926769939293,-2.5168148525078973,4064.56182109813,0.0
8,159.02550445120485,-8.64860708080145,998.9602824248359,2.6489982028032,1149.3503759724497,0.0015021191642637965,0.9480216965578593,0.01893390275486909,0.4115361699657908,0.5703623988055697,0.01477369740587076,0.00416020534899833,1.102504223025595,1.232783346391742,1.8067606044068,0.9998110362762235,6.799633836048119e-05,0.00012096738541598981,6.507933968048363,18.08573029586149,12.604366285947386,3.582887446476558,0.0,13.80885612517096,0.780277452416487,0.882212641455366,620.4304010897338,28.962946387835377,7.293933704191913,0.12156937408207993,0.0027479459117681964,0.00036688806661934156,2.989537130765557e-06,8.418399281345611e-07,0.04372863989580823,0.11859342647414352,0.26939430278163995,11.664070622502033,0.0,1.0692431840845686e-05,2.8517340146834898e-05,-10.099963492501738,852.3604702795274,3585.9189279347747,1.7192599665348958,0.01893390275486909,0.4115361699657908,0.5703623988055697,0.01477369740587076,0.00416020534899833,0.9998110362762235,6.799633836048119e-05,0.00012096738541598981,30.123868607009396,1.0026269750765766,-1.5239967344073597,-1.5239967344073597,-2.5266237094839363,4064.6877628268467,0.0
9,158.89282140800483,-8.648671634731759,998.922615928567,2.6489616980173167,1147.5764951437538,0.0015020680684704522,0.948024462182277,0.01894542276736551,0.41185715089905517,0.5700304981030933,0.014782049457887837,0.004163373309477674,1.1021107443025142,1.2323744210735987,1.8083002207197691,0.999804151919466,7.040142647443059e-05,0.00012544665405951643,6.507054635709256,18.10182299070364,12.612463257301462,3.58654014955281,0.0,13.817914429017561,0.7802438425048343,0.882180913454066,620.3980603100642,28.94553648712707,7.290794658459237,0.12156937408207993,0.002747724554793562,0.0003669705297273664,3.0977837692982963e-06,8.724927013924711e-07,0.04372936238755578,0.11859127549044968,0.269401124584178,11.664048289176113,0.0,1.1077259432745143e-05,2.956100450122349e-05,-10.100073798474243,852.3847308735693,3585.901002135491,1.719298122044633,0.01894542276736551,0.41185715089905517,0.5700304981030933,0.014782049457887837,0.004163373309477674,0.999804151919466,7.040142647443059e-05,0.00012544665405951643,30.088032613608434,1.0027273725331853,-1.5287491969670715,-1.5287491969670715,-2.531476569500257,4064.813631135315,0.0
