,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S,d34s_melt,d34s_fluid,accd34s_fluid,alpha,SCSS_S6+,sulfide_frac
0,217.1875,-10.567540691111677,1420.0,0.2,1100.0,0.0024074709541300494,0.9756188502632762,0.0,0.0026819701198049616,0.997318029880195,0.0,0.0,1.3595112593678575,1.4827282480078625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003659804955014624,5.682886000886192,0.0,0.0,0.13825379896248802,0.0,0.0,0.0,0.0,0.011719359934614641,0.10295542186686651,0.10219648775876958,8.238695023745612,0.0,0.0,0.0,-9.367540691111676,1155.5828333167233,4057.777902703733,0.328643988707217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1159.8275760264273,0.0
1,217.07935217608804,-10.56792140424949,1419.924490287522,0.2,1087.8630172242235,0.002407321522043227,0.9755938474751437,0.010361268110495907,0.002683114544955302,0.9869488593212795,0.0008925266842613822,0.009468741426234524,1.3591116422637033,1.482327404887521,0.7574355423855762,0.9999877300346203,1.2269965379779699e-05,0.0,5.334053115391382,5.334053115391382,4.303797764505117,0.028249914484778454,0.0,1169.4055024930426,0.08614068034367893,0.0036562604930038267,5.682334337821297,2.871996219764648,27.936108353068327,0.13825379896248802,1.6190706739326573e-05,0.004412024069069763,2.49669833124194e-08,2.648726512575378e-07,0.011717937160029564,0.10295543758584898,0.10218533452945855,8.238695023745613,0.0,0.0,0.0,-9.367627325934022,991.8484244279039,4057.7783231694,0.3287561520271887,0.010361268110495907,0.002683114544955302,0.9869488593212795,0.0008925266842613822,0.009468741426234524,0.9999877300346203,1.2269965379779699e-05,0.0,95.25367443406911,0.9999750713601174,1.4687713026214233,1.4687713026214233,0.4687962312613059,995.4881885629987,0.0
2,216.9712043521761,-10.568045944657188,1419.9207590455287,0.2,1087.2692142014298,0.0024073169706176913,0.9755688774291746,0.010364739504045758,0.0026842339276516767,0.9869504705426044,0.0008925426720884125,0.009472196831957345,1.3587121517301441,1.4819266799637463,0.7576856899379356,0.9999871297656959,1.2870234304100057e-05,0.0,5.336098469465169,5.336098469465169,4.305506933385712,0.028266763879517348,0.0,1169.9238633311184,0.08611337233704895,0.0036560870748267357,5.681727463943066,2.869840798258913,27.924170001287777,0.13825379896248802,1.6189886544466033e-05,0.004412010594767452,2.618875732527682e-08,2.7793076110182253e-07,0.011717867521589511,0.1029554383885811,0.10218478859211322,8.238695023745612,0.0,0.0,0.0,-9.367713960756367,991.8692936752052,4057.778343513337,0.3287681770422312,0.010364739504045758,0.0026842339276516767,0.9869504705426044,0.0008925426720884125,0.009472196831957345,0.9999871297656959,1.2870234304100057e-05,0.0,95.22192720399384,0.9999607613976363,1.703117553591667,1.703117553591667,0.7031567921940307,995.5089611208333,0.0
3,216.86305652826414,-10.568170649564442,1419.9169757634043,0.2,1086.6679522352329,0.0024073123532731633,0.975543940135971,0.01036883447078528,0.002685354368614911,0.9869452506458929,0.0008926117653646953,0.009476222705420584,1.358312787739268,1.4815260732073074,0.7579862204402119,0.9999865218754844,1.3478124515577645e-05,0.0,5.338229021665481,5.338229021665481,4.307216123734944,0.02828363029332459,0.0,1170.442958425218,0.08608602711130885,0.003655911520582529,5.681120681323007,2.86785692162588,27.913906704212646,0.13825379896248802,1.6189056178997523e-05,0.004411996934607228,2.742787717948378e-08,2.911822166981168e-07,0.011717797020081428,0.10295543918041182,0.10218423590657351,8.238695023745613,0.0,0.0,0.0,-9.367800595578712,991.890161191546,4057.7783640964926,0.3287802662942325,0.01036883447078528,0.002685354368614911,0.9869452506458929,0.0008926117653646953,0.009476222705420584,0.9999865218754844,1.3478124515577645e-05,0.0,95.18381775952365,0.9999520389172701,1.8202515113235789,1.8202515113235789,0.8202994724063086,995.5297297998035,0.0
4,216.75490870435218,-10.568295354800746,1419.9131891821041,0.2,1086.0667586375444,0.002407307730146126,0.9755190356068923,0.010372933330331572,0.0026864758522314723,0.986940029947714,0.0008926810518417028,0.00948025227848987,1.35791355026319,1.481125584588979,0.7582870343481444,0.9999859140505826,1.4085949417396014e-05,0.0,5.340361776719085,5.340361776719085,4.308927055613598,0.028300513569686696,0.0,1170.9625677348538,0.08605868980487971,0.0036557359895207126,5.680513953626211,2.8658743258195507,27.90364628041756,0.13825379896248802,1.6188225884768628e-05,0.004411983264390434,2.866706560909623e-08,3.0444357869763063e-07,0.011717726525057008,0.10295543997324828,0.10218368327022852,8.238695023745615,0.0,0.0,0.0,-9.367887230401056,991.9110291650758,4057.7783846557786,0.32879235554356334,0.010372933330331572,0.0026864758522314723,0.986940029947714,0.0008926810518417028,0.00948025227848987,0.9999859140505826,1.4085949417396014e-05,0.0,95.14570262027958,0.9999462730768292,1.8787794963063589,1.8787794963063589,0.8788332232295297,995.5504989534853,0.0
5,216.6467608804402,-10.568420060472024,1419.9093992665187,0.2,1085.4656285589224,0.0024073031011915577,0.9754941640722123,0.010377036345110047,0.0026875983800579923,0.9869348040473257,0.0008927505533746935,0.009484285791735355,1.3575144392740437,1.4807252140795601,0.7585881540279289,0.9999853062860288,1.4693713971215677e-05,0.0,5.342496709005777,5.342496709005777,4.3106397305009905,0.028317413739988397,0.0,1171.4826921674915,0.08603136036960907,0.0036555604802459146,5.6799072821489895,2.8638930793532262,27.893389420805242,0.13825379896248802,1.6187395655124175e-05,0.004411969583992283,2.9906334332521654e-08,3.177149772919565e-07,0.011717656035955105,0.10295544076708256,0.10218313067869209,8.238695023745612,0.0,0.0,0.0,-9.367973865223401,991.931897594404,4057.7784051913422,0.3288044449055465,0.010377036345110047,0.0026875983800579923,0.9869348040473257,0.0008927505533746935,0.009484285791735355,0.9999853062860288,1.4693713971215677e-05,0.0,95.10757900663972,0.9999420625842372,1.9080045828506342,1.9080045828506342,0.908062520266397,995.57126857909,0.0
6,216.53861305652828,-10.568544766579462,1419.9056060114563,0.2,1084.8645619918059,0.0024072984664007006,0.9754693249418809,0.010381143521027416,0.0026887219536433416,0.9869295729399108,0.0008928202707138525,0.009488323250313563,1.357115454743978,1.4803249616498617,0.7588895799133955,0.9999846985818095,1.5301418190537207e-05,0.0,5.344633821745348,5.344633821745348,4.312354150953819,0.0283343308117365,0.0,1172.0033324911765,0.08600403885231042,0.0036553849927401672,5.679300663388197,2.8619131828739732,27.88313612224833,0.13825379896248802,1.6186565489929616e-05,0.004411955893396669,3.114568427430364e-08,3.309964277698557e-07,0.011717585552769827,0.10295544156191908,0.10218257813191431,8.238695023745612,0.0,0.0,0.0,-9.368060500045747,991.9527664795145,4057.778425703146,0.3288165341780309,0.010381143521027416,0.0026887219536433416,0.9869295729399108,0.0008928202707138525,0.009488323250313563,0.9999846985818095,1.5301418190537207e-05,0.0,95.0694469198741,0.9999386678648148,1.9225782692483895,1.9225782692483895,0.9226396013835748,995.5920386765845,0.0
7,216.4304652326163,-10.568669473124364,1419.9018094116934,0.2,1084.2635589254403,0.0024072938257647457,0.9754445185916485,0.010385254864223089,0.0026898465745393407,0.9869243366177751,0.0008928902038201155,0.009492364660402973,1.3567165966451689,1.4799248272707148,0.7591913124578504,0.9999840909379066,1.5909062093329803e-05,0.0,5.346773118182372,5.346773118182372,4.314070319560631,0.028351264820512763,0.0,1172.524489475625,0.08597672522184287,0.0036552095269840315,5.678694099464024,2.859934634494952,27.872886384593155,0.13825379896248802,1.6185735389043492e-05,0.004411942192587383,3.238511634355133e-08,3.4428794558092995e-07,0.011717515075494692,0.10295544235776226,0.10218202562984068,8.238695023745613,0.0,0.0,0.0,-9.368147134868092,991.9736358204133,4057.7784461911733,0.3288286234844141,0.010385254864223089,0.0026898465745393407,0.9869243366177751,0.0008928902038201155,0.009492364660402973,0.9999840909379066,1.5909062093329803e-05,0.0,95.03130635895145,0.9999356996453183,1.9298262851163597,1.9298262851163597,0.9298905854710415,995.6128092459564,0.0
8,216.32231740870435,-10.568794180108007,1419.898009461995,0.2,1083.6626193491315,0.0024072891792748675,0.9754197450359421,0.010389370380824298,0.002690972244300947,0.9869190950732372,0.0008929603529558749,0.009496410027868423,1.3563178649498058,1.4795248109129526,0.7594933521135605,0.9999834833543025,1.651664569745702e-05,0.0,5.348914601554319,5.348914601554319,4.3157882389050775,0.02836821579146651,0.0,1173.0461638920865,0.08594941947627696,0.0036550340829584176,5.678087590392659,2.8579574332959834,27.862640206729004,0.13825379896248802,1.618490535232577e-05,0.004411928481548177,3.362463146013817e-08,3.575895461925563e-07,0.011717444604123333,0.1029554431546164,0.10218147317241773,8.238695023745613,0.0,0.0,0.0,-9.368233769690438,991.9945056170876,4057.7784666553925,0.3288407128263048,0.010389370380824298,0.002690972244300947,0.9869190950732372,0.0008929603529558749,0.009496410027868423,0.9999834833543025,1.651664569745702e-05,0.0,94.99315732306528,0.9999329535368366,1.9334114855079896,1.9334114855079896,0.9334785319711529,995.6335802871752,0.0
9,216.2141695847924,-10.568918887531673,1419.8942061571238,0.2,1083.061743252161,0.002407284526922238,0.9753950042899446,0.010393490076969951,0.0026920989644863376,0.9869138482986002,0.0008930307183829008,0.00950045935858705,1.355919259630101,1.4791249125474495,0.7597956993336561,0.9999828758309802,1.7124169019771073e-05,0.0,5.351058275104884,5.351058275104884,4.317507911575757,0.02838518374981973,0.0,1173.56835651332,0.08592212161357535,0.0036548586606441253,5.677481136194868,2.8559815783538256,27.852397587547507,0.13825379896248802,1.618407537963593e-05,0.004411914760262801,3.486423054315861e-08,3.709012450808767e-07,0.011717374138649374,0.10295544395248594,0.10218092075959172,8.238695023745613,0.0,0.0,0.0,-9.368320404512783,992.0153758695303,4057.7784870957807,0.32885280220557883,0.010393490076969951,0.0026920989644863376,0.9869138482986002,0.0008930307183829008,0.00950045935858705,0.9999828758309802,1.7124169019771073e-05,0.0,94.95499981141258,0.9999303224637097,1.9351652930660135,1.9351652930660135,0.9352349706023038,995.6543518002153,0.0
