,P,FMQ,fo2,F,rho_bulk,rho_melt,Exsol_vol%,Gas_wt,mol_mass,mH2O,mH2,mO2,mCO2,mCO,mCH4,mSO2,mH2S,mS2,mN2,wH2O,wH2,wO2,wCO2,wCO,wCH4,wSO2,wH2S,wS2,wN2,fH2O,fH2,fCO2,fCO,fCH4,fSO2,fH2S,fS2,fN2,mCO2/CO,mCO2/H2O,mCO2/SO2,mH2S/SO2,H2O_melt,H2_melt,CO2_melt,CO_melt,CH4_melt,graph_melt,S2-_melt,S6+_melt,Stot_melt,N_melt,tot_H,tot_C,tot_O_gas,tot_O,tot_S,tot_N
10,476.0,0.19815755943326074,3.1585270667695253e-09,0.09770820289528494,2675.07011269209,2677.890887861335,0.11256628309947093,0.00700239885859244,0.041755666120885986,0.07444466663438526,0.0009638705041532464,6.038005409818872e-12,0.8826701203737368,0.02862042983496543,8.868104559348151e-10,0.009502696932689979,0.00290554641460468,0.0008926684126160687,0.0,0.03211879101730521,4.654574253342954e-05,4.627130769471066e-12,0.9303137579011689,0.019198857932226306,3.4071200536346284e-10,0.014579551287578572,0.0023715003947941144,0.0013709953790542904,0.0,35.14054449979127,0.4868191730992512,477.8657204689003,15.333227632755417,4.782577242498215e-07,4.698736103838004,1.6826714004452745,0.4631942555572456,0.0,30.840561286587786,11.85672742291575,92.8862749833983,0.305760189468885,0.4997622868021914,5.052661807683099e-06,0.033567748511719384,0.0,0.0,0.0,0.08566658147186668,0.03061132585403215,0.11627790732589881,0.0,559.5409868273877,109.86738520776804,4733.105288766633,38417.54040338451,1163.5423256471045,0.0
11,466.0,0.19793594518173663,3.151354470848547e-09,0.09770962062965263,2674.551911305521,2677.7590688232167,0.1278053058090241,0.007777795108619213,0.04171778825212347,0.07602617685142658,0.0009867868373455802,6.1656163114617514e-12,0.8808347901746891,0.0285871852573502,8.887335173998607e-10,0.009693782879753822,0.0029601055523037806,0.0009111715522317571,0.0,0.032830907885876545,4.769564883925377e-05,4.729213400165334e-12,0.9292222891567078,0.01919396860010063,3.417608662933262e-10,0.014886229440036584,0.0024182250867593354,0.0014006838351898548,0.0,35.13658691883951,0.4873179785146949,465.61664385597567,14.957185330634855,4.6801683723646126e-07,4.6821852762680285,1.6822826279365357,0.4620329401386868,0.0,30.81222520668463,11.585940877916983,90.86594997030286,0.3053612391593976,0.49973021541339274,5.059538586762749e-06,0.032831545647277645,0.0,0.0,0.0,0.08565643540860846,0.030611253444111374,0.11626768885271983,0.0,559.5409868592658,109.86738520776807,4733.0743957655295,38417.540403627616,1163.542325673022,0.0
12,456.0,0.19771172878550303,3.1441793240325932e-09,0.09771092887363693,2674.01479461238,2677.6273394688737,0.14375780006874198,0.008554484259512796,0.04167827939020056,0.07767638681726054,0.0010107113544551133,6.298795510416959e-12,0.8789207534037696,0.02855139939627123,8.905787576809871e-10,0.009893103004567706,0.0030171660255868173,0.0009304791012113481,0.0,0.033575326965879435,4.8898332775284086e-05,4.835945742667098e-12,0.9280820480803702,0.01918811342335619,3.427950944504787e-10,0.015206716340911187,0.002467176542855995,0.0014317199662209144,0.0,35.1324451128973,0.48781619227251755,453.4292569476443,14.58229541631839,4.5774122220293015e-07,4.665643499906233,1.6818824677275819,0.46087032986502763,0.0,30.783806467943403,11.315160107427447,88.84176713797143,0.30497671197740217,0.49969664944044584,5.066409923890053e-06,0.03209623857966081,0.0,0.0,0.0,0.08564615627182516,0.030610858580910925,0.1162570148527361,0.0,559.5409868870373,109.86738520776804,4733.045888721198,38417.540403839295,1163.54232569539,0.0
13,446.0,0.1974847304327998,3.1370004191951285e-09,0.09771211969347626,2673.457350355801,2677.4957089380873,0.16047724418559153,0.009332683679766975,0.04163703045532413,0.07939988665429555,0.001035711673466841,6.437914919108738e-12,0.8769227579214367,0.028512899277355445,8.923398094074889e-10,0.010101201629109791,0.003076897391628288,0.0009506445539296154,0.0,0.03435430371481957,5.0157491913823376e-05,4.9476523580282054e-12,0.9268896386872033,0.019181222851749516,3.4381321712603385e-10,0.015541967182825744,0.0025185122384967723,0.001464197484230306,0.0,35.12810527703245,0.4883137197942861,441.3033892347749,14.208557246969889,4.4743083312204017e-07,4.649107624929822,1.6814700546150527,0.45970614433135915,0.0,30.755299536230492,11.04438299439304,86.81370693505492,0.3046070660307621,0.4996614767693809,5.0732745358672345e-06,0.031361773631174865,0.0,0.0,0.0,0.08563573344254685,0.030610117591818954,0.11624585103436581,0.0,559.5409869108884,109.86738520776804,4733.019940483108,38417.54040402098,1163.5423257144503,0.0
14,436.0,0.19725475193420472,3.1298164284971823e-09,0.09771318434499797,2672.8780228608834,2677.3641872217436,0.17802254107110624,0.010112629998071509,0.0415939224217112,0.08120168438961531,0.001061861593806757,6.58338029581765e-12,0.8748350736885742,0.02847149622892021,8.940097194480829e-10,0.010318672107443645,0.003139484841971234,0.0009717262490755647,0.0,0.035170308438786706,5.147717726747294e-05,5.064688712787745e-12,0.9256413421447487,0.019173220751727046,3.448136191348848e-10,0.01589302733833517,0.002572404811362311,0.001498218987894439,0.0,35.12355220445184,0.4888104568222173,429.2388728510207,13.835970257538579,4.3708562679227795e-07,4.632574197206987,1.6810444358359282,0.4585400752850231,0.0,30.726698261819887,10.77360747211858,84.78174949056564,0.3042527962204056,0.499624573888738,5.080131007545072e-06,0.030628094497687018,0.0,0.0,0.0,0.08562515523311581,0.030609004402646505,0.11623415963576231,0.0,559.5409869310663,109.86738520776804,4732.996741560405,38417.54040417463,1163.5423257304558,0.0
15,426.0,0.1970215743470689,3.1226258878437214e-09,0.09771411316891845,2672.2750944465447,2677.232785268853,0.19645872099092573,0.010894581470043038,0.04154882515869903,0.08308725457766594,0.0010892418189096876,6.7356351809820585e-12,0.8726514372058771,0.028426984058392023,8.95580880756498e-10,0.010546162467859613,0.0032051310391301656,0.0009937879298489401,0.0,0.03602605247995903,5.2861836532329634e-05,5.187444944735889e-12,0.9243330775063139,0.019164023606748307,3.4579452546874335e-10,0.016261043255202827,0.0026290439239050377,0.0015338970403563645,0.0,35.118769104712506,0.48930628815414096,417.2355428086375,13.464533968659051,4.2670556310830035e-07,4.616039419097737,1.6806045597105268,0.45737178302867654,0.0,30.697995799109712,10.502831531040236,82.74587461224512,0.3039144379671841,0.4995858044098754,5.086977774595849e-06,0.02989514203862883,0.0,0.0,0.0,0.08561440874772906,0.030607490228313432,0.11622189897604249,0.0,559.5409869479579,109.86738520776801,4732.976502404336,38417.54040430319,1163.542325743817,0.0
16,416.0,0.1967849552234302,3.1154271788845508e-09,0.09771489546955754,2671.6466638779107,2677.1015151103193,0.21585775616703232,0.011678820710472392,0.041501596106117346,0.0850625938662589,0.001117940782518461,6.895165395374397e-12,0.8703649880264267,0.02837913696859454,8.970449544830668e-10,0.010784381851224168,0.003274058217444275,0.0010168993835928558,0.0,0.03692451832716517,5.43163638358948e-05,5.316350192637153e-12,0.9229603565753695,0.01915353959812792,3.4675398135286135e-10,0.016647274969229863,0.0026886384064945617,0.0015713554077067728,0.0,35.11373739301963,0.48980108617556956,405.2932372711879,13.09424799575666,4.162906053715397e-07,4.599499104063719,1.6801492624776275,0.4562008922531816,0.0,30.669184513595553,10.232053226531896,80.70606178764237,0.30359257142518803,0.4995450173516528,5.093813103525825e-06,0.02916285404498257,0.0,0.0,0.0,0.08560347972059444,0.030605543214668504,0.11620902293526295,0.0,559.540986962636,109.86738520776801,4732.959456056003,38417.54040441502,1163.5423257557086,0.0
17,406.0,0.19654462535048012,3.108218507669893e-09,0.09771551937119988,2670.9906212440214,2676.9703899555184,0.23629950871198782,0.012465657867769564,0.04145207875016734,0.08713428490107653,0.0011480555993706194,7.06250419492528e-12,0.8679681957624205,0.028327707164068985,8.983927850650844e-10,0.011034107887024495,0.0033465106045858506,0.0010411371759977996,0.0,0.037868994449074024,5.584615730668446e-05,5.451877590859367e-12,0.9215182317304664,0.019141667543828202,3.4768983097978983e-10,0.017053110535497726,0.0027514187411688596,0.001610730489516629,0.0,35.10843653037981,0.49029471037429134,393.4117977662318,12.725112057096304,4.0584072262375153e-07,4.582948627040109,1.6796772585463853,0.4550269879368949,0.0,30.640255871585538,9.961270661116046,78.66229011437376,0.30328782705860285,0.4995020458358615,5.100635084701473e-06,0.028431164975953896,0.0,0.0,0.0,0.08559235240330118,0.030603128042779405,0.11619548044608059,0.0,559.5409877535219,109.86738520776804,4732.945867382575,38417.54041062949,1163.5423267373726,0.0
18,396.0,0.19630028533848254,3.1009978825576305e-09,0.09771597166776225,2670.3046188966205,2676.839424562036,0.2578728367878807,0.013255434271559391,0.04140010090024446,0.08930956865903097,0.0011796931435402798,7.2382382042186274e-12,0.8654527774064427,0.028272422126847895,8.9961427848262e-10,0.011296195123245685,0.003422757148533623,0.0010665854855063947,0.0,0.03886311509115589,5.745718495629497e-05,5.594550052117949e-12,0.9200012362057777,0.01912829567549547,3.4859968330348225e-10,0.017480082642318234,0.0028176398876271283,0.0016521729584751128,0.0,35.10284337080765,0.4907870000408958,381.5910700007596,12.357125995744495,3.953558814100576e-07,4.566382850705252,1.6791870987313668,0.4538496065928591,0.0,30.611200325302033,9.690482110719815,76.61453860915391,0.303000887572326,0.4994567017845878,5.107441534649637e-06,0.02770000570134568,0.0,0.0,0.0,0.0855810090213646,0.030600205363517863,0.11618121438488246,0.0,559.5409875451154,109.86738520776801,4732.936010231742,38417.54040905454,1163.5423265908048,0.0
19,386.0,0.19605160062687155,3.093763081213798e-09,0.09771623760274234,2669.586036753701,2676.708635108927,0.28067689401356616,0.014048526792063662,0.04134547263605195,0.09159643037962968,0.0012129713274905449,7.423014245464078e-12,0.8628095992756418,0.028212981418722072,9.006983146461674e-10,0.0115715848101425,0.0035030947963799546,0.0010933370838720501,0.0,0.03991090765402617,5.915606301762877e-05,5.744946981949347e-12,0.9184033133100802,0.019113300210467917,3.494808933472362e-10,0.017929888031164982,0.0028875846803102364,0.0016958496957070915,0.0,35.096932410111805,0.49127778042720366,369.83090358139884,11.990289779923184,3.84836060338357e-07,4.549796070999785,1.6786771872489845,0.45266823442533316,0.0,30.582007143104814,9.419685851289723,74.56278577497775,0.3027324998136375,0.49940877792395016,5.114230076971454e-06,0.026969303140430473,0.0,0.0,0.0,0.08556943002558061,0.030596731343046493,0.1161661613686271,0.0,559.540987326025,109.86738520776804,4732.930213832068,38417.54040739099,1163.5423264197627,0.0
20,376.0,0.19579819663832154,3.086511619191685e-09,0.09771630065575017,2668.83194210747,2676.578039663965,0.30482265756063404,0.014845352847033222,0.041287984000821974,0.09400369633274003,0.0012480205470413361,7.617547260094837e-12,0.8600285664477687,0.028149053042337852,9.016325882172188e-10,0.011861316119966334,0.0035878521518288215,0.0011214944490667556,0.0,0.04101684670376666,6.095014547099348e-05,5.903712112983527e-12,0.9167177354634116,0.019096543696720352,3.5033051737732637e-10,0.018404409952086094,0.0029615676716447468,0.0017419460106654569,0.0,35.090674961141445,0.4917668538115722,358.13115304650785,11.624603531880929,3.742812405075361e-07,4.533181916814391,1.6781457289846713,0.45148229579813676,0.0,30.55266424608439,9.148880310020683,72.5070099936102,0.3024834778485783,0.49935804108217563,5.1209980231882614e-06,0.026238979940306953,0.0,0.0,0.0,0.08555759340584976,0.030592656891400546,0.1161502502972503,0.0,559.5409869487338,109.86738520776804,4732.928836792111,38417.54040427838,1163.5423256876747,0.0
21,366.0,0.19553965320682387,3.079240713884945e-09,0.0977161422970923,2668.0390416367723,2676.447658343281,0.33043473771798343,0.015646376374551435,0.04122740227656685,0.09654114799362136,0.0012849853844473936,7.822629516246856e-12,0.8570984924194356,0.02808026914675602,9.024034569146159e-10,0.012166539250719253,0.0036773938215191875,0.0011511710732751005,0.0,0.042185918020235684,6.284763012275559e-05,6.071562687488455e-12,0.9149370083783575,0.01907787305033782,3.511452737292926e-10,0.018905744582729853,0.0030399397154152546,0.0017906682655844457,0.0,35.084038889262615,0.4922539987640454,346.4916782140199,11.260067532664552,3.636914096172701e-07,4.516533269122597,1.6775907140905124,0.45029114677610976,0.0,30.52315802031592,8.878064019666159,70.44718919299638,0.30225471234984014,0.49930423002558094,5.12774236155769e-06,0.02550895406441964,0.0,0.0,0.0,0.08554547453930568,0.030587927004323674,0.11613340154362935,0.0,559.5409869845247,109.86738520776804,4732.932287672861,38417.54040451763,1163.5423256632073,0.0
22,356.0,0.19527549660972277,3.0719472321392315e-09,0.09771574163678425,2667.203624619154,2676.3175137389,0.3576535281379276,0.016452114860877363,0.04116346883132125,0.09921965409941848,0.0013240265839206619,8.039141324125647e-12,0.85400694834065,0.02800622110319326,9.029957494968095e-10,0.012488530562135735,0.0037721254281851955,0.0011824929714617514,0.0,0.043423693407103905,6.485768278562079e-05,6.249300234063264e-12,0.9130527591591086,0.019057117293420637,3.5192149064657894e-10,0.019436231856577262,0.003123093308528679,0.0018422469343045411,0.0,35.076987866127396,0.4927389639874313,334.9123451294828,10.896682263360105,3.53066560243328e-07,4.49984211943289,1.6770098700113538,0.44909406119220996,0.0,30.49347304636099,8.607235694300362,68.38330130927761,0.30204717916309465,0.49924704938425457,5.134459674117039e-06,0.024779138363327242,0.0,0.0,0.0,0.0855330455499366,0.030582479668922094,0.11611552521885869,0.0,559.5409870011379,109.86738520776804,4732.941018261253,38417.54040469371,1163.542325764354,0.0
23,346.0,0.19500519105878844,3.06462763491073e-09,0.09771507504982893,2666.3214948336413,2676.1876312172203,0.386637776235713,0.017263147750109377,0.04109589540208241,0.10205132630000302,0.0013653233795455871,8.268063599827069e-12,0.8507400853841581,0.027926453671068385,9.033925550849226e-10,0.0128287103533829,0.0038724995420182295,0.0012156004581631277,0.0,0.0447364195299358,6.69905847184977e-05,6.437823313730261e-12,0.9110556035193947,0.01903408484761609,3.5265505041692066e-10,0.019998491973371293,0.0032114689532933413,0.0018969402325773675,0.0,35.069480861275025,0.49322146575121395,323.3930267251519,10.534448424663674,3.424066936874439e-07,4.4830994380640865,1.6764006303762797,0.4478902193100567,0.0,30.463591811713602,8.336394207001433,66.31532414010891,0.30186195146241346,0.4991861655002392,5.141146100997863e-06,0.02404944006338812,0.0,0.0,0.0,0.08552027494480766,0.030576244812591306,0.11609651975739896,0.0,559.540986994347,109.86738520776804,4732.955543223814,38417.540404660336,1163.5423257901637,0.0
24,336.0,0.19472812858297672,3.057277911544033e-09,0.0977141157307298,2665.3878888882437,2676.058039404943,0.41756767067001566,0.018080126488260132,0.04102435973765546,0.10504970160320849,0.0014090762278949679,8.510492641899808e-12,0.8472824265438315,0.02784045815675063,9.035749639255312e-10,0.013188663696247443,0.003979022631214222,0.0012506502287673135,0.0,0.04613112307908027,6.925790735301772e-05,6.6381426472248185e-12,0.9089349886124944,0.01900856032862408,3.533413184623111e-10,0.02059546861198482,0.0033055626871179083,0.0019550384133656547,0.0,35.061471299201074,0.49370118149177683,311.9336038916828,10.173366968736069,3.317118197505577e-07,4.466295006189983,1.675760082308947,0.4466786920444075,0.0,30.43349436899932,8.065538631838944,64.24323540715561,0.30170021185287854,0.4991211995556261,5.1477972537649954e-06,0.02331976020652332,0.0,0.0,0.0,0.0855071269615063,0.03056914297636791,0.1160762699378742,0.0,559.5409869967378,109.86738520776801,4732.976446956464,38417.54040467769,1163.542325789165,0.0
25,326.0,0.19444361642604235,3.0498934977316143e-09,0.09771283313862426,2664.397377506003,2675.928770751918,0.4506485720025424,0.018903786621286126,0.04094850044693015,0.10822995799015007,0.0014555100418577975,8.767657578279532e-12,0.843616620646963,0.02774766434302069,9.035217647199112e-10,0.013570164967190958,0.0040922632850823384,0.001287817813445707,0.0,0.04761573626139865,7.167272101223154e-05,6.851399153906841e-12,0.9066790056080279,0.01898030073217762,3.539750601930974e-10,0.02123048035792731,0.0034059350751573787,0.0020168688834725002,0.0,35.052906083065416,0.49417774287605576,300.5339667228175,9.81343914111071,3.2098195802864545e-07,4.44941720843546,1.675084905235641,0.4454584217592302,0.0,30.40315790972713,7.794668281435902,62.167012905635495,0.30156326728351057,0.49905171960932804,5.1544081210815145e-06,0.022589993013351586,0.0,0.0,0.0,0.08549356080177518,0.03056108368012723,0.11605464448190242,0.0,559.5409869908169,109.86738520776801,4733.004394905983,38417.540404636995,1163.5423257922505,0.0
26,316.0,0.19415086177192897,3.042469176179612e-09,0.09771119232486083,2663.3437455019593,2675.799862202854,0.48611554805299073,0.01973496245558715,0.04086791088120074,0.11160917036870668,0.0015048780345460085,9.040941071542084e-12,0.8397231504201035,0.027647430909975304,9.032090862288373e-10,0.013975206883825612,0.004212861985818201,0.0013273004847746404,0.0,0.04919924731667318,7.42498455005297e-05,7.078885583386613e-12,0.904274165024991,0.018949030861465616,3.545503416591673e-10,0.021907282252978284,0.0035132220047312908,0.0020828023320309435,0.0,35.04372442841105,0.49465072762318696,289.19401600200666,9.454666530095178,3.1021713978648283e-07,4.432452782717077,1.674371297845011,0.4442281991823312,0.0,30.372556247789664,7.5237827469376795,60.0866346667088,0.30145256673759957,0.49897723108039294,5.160972957479681e-06,0.021860025158472823,0.0,0.0,0.0,0.08547952971725079,0.030551963449076333,0.11603149316632712,0.0,559.5409869932797,109.86738520776804,4733.040148822579,38417.54040465253,1163.5423257888501,0.0
