sample,T_C,P_bar,SiO2_wtpc,TiO2_wtpc,Al2O3_wtpc,FeOT_wtpc,MnO_wtpc,MgO_wtpc,CaO_wtpc,Na2O_wtpc,K2O_wtpc,P2O5_wtpc,H2OT_wtpc,OH_wtpc,H2Omol_wtpc,H2_ppmw,CH4_ppmw,CO2T_ppmw,CO2mol_ppmw,CO2carb_ppmw,CO_ppmw,S2-_ppmw,S6+_ppmw,H2S_ppmw,H_H2OT/HT,H_H2/HT,H_CH4/HT,H_H2S/HT,C_CO2T/CT,C_CO/CT,C_CH4/CT,S2-/ST,S6+/ST,H2S/ST,Fe3+/FeT,sulf_XFe,sulf_XCu,sulf_XNi,H2OT-eq_wtpc,CO2T-eq_ppmw,ST_ppmw,X_ppmw,SCSS_ppm,sulfide saturated,SCAS_ppm,anhydrite saturated,ST melt if sat,graphite saturated,Pvsat (H2O CO2 only),xg_H2O (H2O CO2 only),xg_CO2 (H2O CO2 only),f_H2O (H2O CO2 only),f_CO2 (H2O CO2 only),p_H2O (H2O CO2 only),p_CO2 (H2O CO2 only),Pvsat_diff_bar,fO2_DNNO,fO2_DFMQ,fO2_bar,fH2_bar,fH2O_bar,fS2_bar,fSO2_bar,fH2S_bar,fCO2_bar,fCO_bar,fCH4_bar,fOCS_bar,fX_bar,pO2_bar,pH2_bar,pH2O_bar,pS2_bar,pSO2_bar,pH2S_bar,pCO2_bar,pCO_bar,pCH4_bar,pOCS_bar,pX_bar,xgO2_mf,xgH2_mf,xgH2O_mf,xgS2_mf,xgSO2_mf,xgH2S_mf,xgCO2_mf,xgCO_mf,xgCH4_mf,xgOCS_mf,xgX_mf,xgC_S_mf,yO2,yH2,yH2O,yS2,ySO2,yH2S,yCO2,yCO,yCH4,yOCS,yX,M_m_SO,M_m_ox,C_H2O_mf_bar,C_H2_ppm_bar,C_CO2T_mf_bar,C_CO_ppm_bar,C_CH4_ppm_bar,C_S_ppm,C_SO4_ppm_bar,C_H2S_ppm_bar,C_X_ppm_bar,KHOg,KHOSg,KCOg,KCOHg,KOCSg,KSOg,KSOg2,KHOm,KCOm,KCOs,density_gcm3,setup opt,COH_species opt,H2S_m opt,species X opt,Hspeciation opt,fO2 opt,NNObuffer opt,FMQbuffer opt,carbon dioxide opt,water opt,hydrogen opt,sulfide opt,sulfate opt,hydrogen sulfide opt,methane opt,carbon monoxide opt,species X solubility opt,Cspeccomp opt,Hspeccomp opt,SCSS opt,SCAS opt,sulfur_saturation opt,sulfur_is_sat opt,graphite_saturation opt,ideal_gas opt,y_CO2 opt,y_SO2 opt,y_H2S opt,y_H2 opt,y_O2 opt,y_S2 opt,y_CO opt,y_CH4 opt,y_H2O opt,y_OCS opt,y_X opt,KHOg opt,KHOSg opt,KOSg opt,KOSg2 opt,KCOg opt,KCOHg opt,KOCSg opt,KCOs opt,carbonylsulfide opt,density opt,Date
LL12_G1a_r2,1099.8269999999998,17.934155871710512,52.348107999088334,4.715681099473258,12.53804481168963,14.531583817260943,0.23274820877228525,4.321021093294165,8.520608338533226,1.062546170482172,1.0524266831442466,0.5768107782617503,0.09999570737661213,0.0,0.09999570737661206,0.004803735081784959,3.2220343919482683e-13,4.118410512049532,0.0,4.118410512049532,0.058293111805946304,0.0,0.0,0.0,0.9999570737661212,4.292623387815279e-05,7.236171485501221e-16,0.0,0.9782447772089147,0.021755222790875422,2.099442539671831e-13,,,,0.14476352856842845,1.0,0.0,0.0,0.1,4.21,0.0,0.0,1761.5881278494567,False,4289.4951210320005,False,0.0,False,17.81003228247338,0.050298719588964744,0.949702408936645,0.895125466070549,16.98680986780999,0.8958218196465382,16.914230561904382,-0.12412358923713285,-0.5453342911237478,0.1999999999999993,4.5457878167707006e-10,0.01259583482979535,0.8950486709174783,0.0,0.0,0.0,16.617645807638265,0.4819010222608084,2.3376967434415297e-11,0.0,0.0,4.5296191755828404e-10,0.012566471517982786,0.8957497826994931,0.0,0.0,0.0,16.546120914993914,0.47974067772476864,2.3266890348409213e-11,0.0,0.0,2.5256941045816937e-11,0.0007007004738820879,0.04994658176872748,0.0,0.0,0.0,0.9226038311116669,0.02675011197385184,1.2973507376006807e-12,0.0,0.0,,1.003569536546255,1.0023366393478508,0.9992172905921317,1.0032427191980704,0.9997319878003033,1.0024773630882458,1.004322758972439,1.0045031506318902,1.0047310613647866,1.00551240424547,1.0,36.638784159749484,64.43635677315542,4.6114e-06,0.3813748867539737,2.0611579245218738e-07,0.12096490588973609,0.01378294426335568,0.048863586795927276,393861447140756.75,10.23,0.0799,3332844.9868768617,2.117921428869921e-06,1617361.3862865807,2.755854658776084e+30,0.010899247917064812,10088570680.083836,675210456.9441557,0.7075181875185707,infinite,1413168617355176.8,2.7027893656108746,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,Basalt_Dixon97,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_Hughes25,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,no,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2026-06-24 16:49:44.947473
LL12_G2b_r2,1103.0430000000001,17.131959003838382,52.386322424567446,4.661280570879288,12.568268437316604,13.913063048871798,0.2022247536173227,4.479278292623698,7.48231588384094,2.3053621912374784,1.3245721361934637,0.606674260851968,0.0699978896585321,0.0,0.06999788965853208,0.0023616144320112546,7.345009587885033e-14,6.289482256550681,0.0,6.289482256550681,0.05761098852529694,0.0,0.0,0.0,0.9999698522647443,3.0147735255585854e-05,2.3565301773937697e-16,0.0,0.9858122659170345,0.014187734082933843,3.1581125622346096e-14,,,,0.15196875675169128,1.0,0.0,0.0,0.07,6.38,0.0,0.0,1591.0915932629377,False,4132.8493070260165,False,0.0,False,16.88522131206011,0.026020249141056866,0.9739808396344317,0.4390413763064708,16.512455507635067,0.4393576653416872,16.445882030933507,-0.24673769177827154,-0.5450903903912856,0.1999999999999993,5.014840646354389e-10,0.00619188714595157,0.4390149103590791,0.0,0.0,0.0,16.278935459862243,0.47620874525637646,5.328004380272684e-12,0.0,0.0,4.997883498978319e-10,0.006178135628113481,0.4393357696348101,0.0,0.0,0.0,16.212286559204117,0.47417924743333606,5.3041504568210214e-12,0.0,0.0,2.917286632461911e-11,0.00036062050036013286,0.025644222563010906,0.0,0.0,0.0,0.9463183139518245,0.027678051723512596,3.096056005990113e-13,0.0,0.0,,1.0033928656759479,1.0022258361851937,0.9992696718594124,1.0030826806443545,0.999833224262973,1.0025674737377634,1.0041110117573322,1.0042800224472619,1.004497218479349,1.0052448332376864,1.0,36.64537440969119,64.46493656333602,4.6114e-06,0.38140463098642596,3.214791023973591e-07,0.12097843456083722,0.013785667322422717,0.047673669909564544,545861153274970.25,10.23,0.0799,3166122.1761622457,2.1873407478726234e-06,1526511.4495257451,2.341562178753704e+30,0.011576708714730427,9367235814.757854,614836518.4709386,0.7101785013804605,infinite,1303524744427432.8,2.67949577052694,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,Basalt_Dixon97,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_Hughes25,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,no,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2026-06-24 16:49:45.106122
LL4_10,1258.6169999999997,390.0800921214914,48.64441481745872,2.50456371675531,11.634746190186023,11.305460920652456,0.20954517152136062,12.143641606737898,9.968363159516155,2.195235130223778,0.4989170750508586,0.2694152205274637,0.49946795603498206,0.0,0.49946795603498456,0.1241695313189222,8.133605948089846e-10,569.2012882911939,0.0,569.2012882911939,1.781270078873964,661.4691578103069,16.006992515881443,7.964986922208481,0.9989359120699642,0.000221916082014919,3.65335438895066e-13,0.0008421718476557447,0.9951071473622269,0.004892852633872285,3.9007041845308e-12,0.9656908202540618,0.023368898685515276,0.010940281060422866,0.1598498504718194,1.0,0.0,0.0,0.5,572.0,684.9699137,0.0,2280.7304443045828,False,11308.24642067945,False,684.9699137,False,365.10653641897125,0.06104179458502891,0.938954678714685,22.295903872552007,373.1902768391262,22.28675819773822,342.81849059990657,-24.973555702520173,-0.517310954671454,0.20000000000000018,3.793605246517306e-08,0.33577150973978337,22.24870355606291,0.5910806476000221,10.952142570432544,0.7785910969900763,373.1116821809914,15.390689511972147,6.380213082591807e-08,1.8132931282537654,0.0,3.526470534059869e-08,0.32117718577612014,22.236052387216326,0.5528169991756696,9.989228585758685,0.5467852360062023,340.77744076995646,14.044901669123632,5.791129423406779e-08,1.6117246500169393,0.0,9.040375567183626e-11,0.000823362156292992,0.057003812387049095,0.0014171884449911722,0.025608147627917178,0.0014017255611083702,0.8736089014863657,0.03600517420086466,1.4846000963317855e-10,0.0041317787874059556,0.0,26.893839130398113,1.075751295772177,1.045440101632363,1.0005689485087677,1.069215759431076,1.0963952297624517,1.4239431603475932,1.0948837497516812,1.0958203819829582,1.101721722330026,1.1250638427815245,1.0,36.7198637753329,60.7020876533348,4.6114e-06,0.36980365432180723,1.266429198507696e-06,0.11573686009898032,0.012748172894541896,0.1675761844121054,2817787029859.275,10.23,0.0799,340200.38239343825,8.865585494988578e-06,124467.13743942446,2.0114479934439316e+27,0.15817127283618904,375511793.431677,10628569.817096878,0.8356817295452065,infinite,35962613049460.55,2.6831807937194965,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,Basalt_Dixon97,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_Hughes25,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,no,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2026-06-24 16:49:45.320575
LL4_12,1283.5409999999997,506.20164803387706,49.15281301718692,1.8954809160270987,11.293075773382503,11.303051988730015,0.1296907995176436,13.378104781012311,9.477404580135493,2.2147198071474525,0.3092626757728424,0.20950052229773194,0.4995061390787899,0.0,0.49950613907879593,0.12287249884031404,8.303842842167094e-10,755.0907485477868,0.0,755.0907485477863,2.4880850079004966,586.3956938987877,16.720820380535102,7.264664800317987,0.9990122781575796,0.00021959802248097787,3.7298193305900436e-13,0.0007681238195664309,0.9948494710774528,0.0051505289195460935,3.0011884204229095e-12,0.9613810305730887,0.027413365576727636,0.011205603850183736,0.1563376184363343,1.0,0.0,0.0,0.5,759.0,609.9513879,0.0,2340.683889661972,False,13385.910048863345,False,609.9513879,False,474.8072605611556,0.04644895321771989,0.9535511587442987,22.126828963720964,504.78698168501637,22.054300233238855,452.7530134882961,-31.394387472721462,-0.5110588867834611,0.20000000000000107,7.065303054458306e-08,0.33526519903511337,22.08333486657949,0.6250921408622778,13.300559488700427,0.7101334115657856,505.15833298843404,21.776752597541833,6.663809491876152e-08,2.349842941766623,0.0,6.43762221578597e-08,0.31684258765479817,22.00177523096355,0.5739216321928633,11.60232903479677,0.42618199229108555,449.8763715815368,19.383819322939356,5.890200231706956e-08,2.0205052004839548,0.0,1.2717505446278472e-10,0.0006259216833557085,0.043464448044410756,0.0011337806473408678,0.022920369935303518,0.0008419213843858599,0.8887295672167176,0.03829268315942368,1.1636074782816116e-10,0.003991502612312187,0.0,31.011716362401895,1.0975019685270089,1.0581443659978775,1.00370695704141,1.089159400515886,1.146369789101004,1.666267989757669,1.1228825626306045,1.123450040197734,1.1313383636781746,1.1629977201760158,1.0,36.57771897797973,60.10496565956919,4.6114e-06,0.36649344815369644,1.236153179916765e-06,0.11425417985330619,0.01246110479642359,0.19714426627329504,1126132182508.637,10.23,0.0799,247805.41093444658,1.0811069683927367e-05,87270.80997767995,7.405811860242984e+26,0.22906323125398892,238104221.6994034,5986236.381021642,0.855166016922924,infinite,21409443862262.55,2.6824547056453527,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,Basalt_Dixon97,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_Hughes25,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,no,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2026-06-24 16:49:45.544144
LL4_13,1169.775,1214.6699330628046,49.955014201623825,2.9614050335094366,13.500816213372985,11.307182855217848,0.2193633358155138,7.727572057137419,10.290134661891376,2.6423310905050528,0.4985530359443495,0.15953697150219184,0.49926018144032436,0.0,0.49926018144029516,0.10002312853109327,4.4457102855544355e-09,1397.2182722607463,0.0,1397.2182722607463,4.95276406268926,947.9175822717987,16.412479245596593,12.30325701740618,0.9985203628806487,0.00017876157346107593,1.9968701812444844e-12,0.0013008755438934873,0.9944614037443037,0.005538596247016297,8.680020485734853e-12,0.971321142879036,0.01681769427686416,0.01186116284409981,0.16195138430612893,1.0,0.0,0.0,0.5,1405.0,975.9054348,0.0,1706.211131900787,False,6043.8240221422475,False,975.9054348,False,1172.7796556281075,0.01890164536299391,0.9810977524666212,22.046486537501302,1521.9501657581486,22.167465139616613,1150.6114842753143,-41.890277434697055,-0.48642046487792534,0.1999999999999993,4.313856402032626e-09,0.29149839374910264,21.981567390816856,0.7549525443350754,8.115540754943616,1.2026644200788053,1525.4819024881413,47.641963820627424,4.2153523308336405e-07,9.904146385648648,0.0,3.4155656945571783e-09,0.2514797916301058,22.088609048022413,0.6093802290355499,6.5491714432544805,0.8215657230369061,1141.9390157286407,35.61887103474743,3.094820368067257e-07,6.790634380653803,0.0,2.8119290694425842e-12,0.00020703549563954096,0.018184865243454015,0.0005016838010462566,0.005391729279690547,0.0006763695228425705,0.9401228964721535,0.029323909372593115,2.547869411950974e-10,0.00559051821059828,0.0,77.00509469406661,1.2629991011172483,1.1591324768467242,0.9951539883306895,1.2388858521549329,1.2391706073449131,1.4638687890156532,1.3358698507334668,1.3375483960216217,1.3620668825655189,1.4585009044022592,1.0,36.50648815833298,62.59878259717303,4.6114e-06,0.34313440717338833,7.56081755430555e-07,0.10395801653635599,0.010546473785917767,0.07165452054691998,66667755926926.82,10.23,0.0799,1148126.2547459821,4.13579326892484e-06,487511.1607672908,9.396348673507029e+28,0.03807634539683094,2165169756.286128,96806383.40524055,0.7648014485939041,infinite,271898345702897.34,2.6689882151914417,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,Basalt_Dixon97,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_Hughes25,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,no,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2026-06-24 16:49:45.804353
LL4_14_a,1143.042,312.3593778871581,50.97587034358047,3.397725135623869,13.201161482820975,11.902031283905966,0.1998661844484629,6.415704520795661,9.493643761301989,2.7681466546112117,0.7295115732368896,0.38973905967450273,0.49989671577610484,0.0,0.4998967157761049,0.11558201193255159,1.935620950949706e-09,264.24442933845245,0.0,264.24442933845256,1.1173517708019105,0.0,0.0,0.0,0.9997934315522095,0.00020656844692112266,8.694187229660027e-13,0.0,0.9934001102949337,0.006599889685104576,1.9961565330379866e-11,,,,0.16247795066589268,1.0,0.0,0.0,0.5,266.0,0.0,0.0,1569.9942094192336,False,5075.985715606422,False,0.0,False,305.18472635892147,0.07290544482095845,0.9270903799606667,22.075579142086045,305.0446928495553,22.249628227759654,282.9338239182846,-7.174651528236609,-0.5283567481070524,0.1999999999999993,1.7306585036564043e-09,0.3111918486311583,22.0664933916273,0.0,0.0,0.0,303.440169309629,9.594157285815552,1.5016988168700248e-07,0.0,0.0,1.62494395686509e-09,0.29926107982497235,22.243712046024367,0.0,0.0,0.0,280.9506938345177,8.86407742920026,1.381489968875863e-07,0.0,0.0,5.2021615866199855e-12,0.0009580665765478712,0.0712119232548224,0.0,0.0,0.0,0.8994469630939432,0.028377817529148964,4.422758100686625e-10,0.0,0.0,,1.0650573494209998,1.0398674255040576,0.9920328651067599,1.059187039433988,1.0172850956307136,1.099082791532308,1.0800477662758783,1.0823638852939446,1.0870139130231813,1.103848690669903,1.0,36.53795031571459,63.25590624958783,4.6114e-06,0.3714172220158178,7.193302281946411e-07,0.11646168991349094,0.012889541692415418,0.057344782492382035,168055401294601.47,10.23,0.0799,1704509.4824342323,3.227330859085232e-06,760257.2103455083,3.284990523837295e+29,0.0239533449686403,3829353833.1393094,198779136.48444307,0.7430550012877852,infinite,494025233733893.1,2.652686723565658,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,Basalt_Dixon97,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_Hughes25,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,no,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2026-06-24 16:49:45.994043
LL4_14_b,1143.042,318.8425431873973,50.94536518287781,3.488313213424438,13.083673342041802,11.8542678255627,0.20989850281350483,6.416897086012863,9.525393961012862,2.8686128717845665,0.689666509244373,0.38981150522508035,0.49989676839517644,0.0,0.4998967683951763,0.11552312763204942,1.977073942032948e-09,279.2049069722853,0.0,279.20490697228536,1.142506204512186,0.0,0.0,0.0,0.999793536790353,0.0002064632087590645,8.880380743183584e-13,0.0,0.9936117685846452,0.006388231396054127,1.9300675501078394e-11,,,,0.1636399429706986,1.0,0.0,0.0,0.5,281.0,0.0,0.0,1583.1102725717888,False,5076.350118882113,False,0.0,False,311.46331551500873,0.07149161942929763,0.9285039240122264,22.09001234765833,312.2756795589269,22.267016818986257,289.19491064154374,-7.379227672388595,-0.5280637634134404,0.1999999999999993,1.7326663779550935e-09,0.31121489014102166,22.08092503833611,0.0,0.0,0.0,310.7112393068006,9.818359763579112,1.5361282380881737e-07,0.0,0.0,1.6247183944554452e-09,0.2990410948690379,22.261156215704382,0.0,0.0,0.0,287.22587683052484,9.056499928248193,1.41074168680233e-07,0.0,0.0,5.095676311616073e-12,0.0009378958399954762,0.06981865090261984,0.0,0.0,0.0,0.90083924798489,0.02840430212892043,4.4245716794862506e-10,0.0,0.0,,1.066441042255713,1.04070943920706,0.991903781833168,1.0604454237143963,1.0176438558925707,1.1011393013136317,1.081766179062387,1.0841229880601662,1.088879879611449,1.1061036496605512,1.0,36.54992380593007,63.224994576801755,4.6114e-06,0.3712005154371057,7.425121244281901e-07,0.11636426368794062,0.012870500606730373,0.057533069739535564,174711406384737.2,10.23,0.0799,1704509.4824342323,3.227330859085232e-06,760257.2103455083,3.284990523837295e+29,0.0239533449686403,3829353833.1393094,198779136.48444307,0.7430550012877852,infinite,494164293712012.5,2.652239536484269,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,Basalt_Dixon97,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_Hughes25,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,no,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2026-06-24 16:49:46.211016
LL4_14_c,1143.243,299.80386715813216,50.88616151527332,3.4683751808681675,13.103861274115758,11.87443721864952,0.1699203979099679,6.426989168006432,9.595504823151126,2.808684224276528,0.739653496784566,0.3998127009646303,0.4998963212510754,0.0,0.4998963212510754,0.1160235120674398,1.8610346488559132e-09,264.3204429668136,0.0,264.32044296681346,1.0689720819959212,0.0,0.0,0.0,0.9997926425021506,0.00020735749701338566,8.35916953166846e-13,0.0,0.9936858758150883,0.006314124165719341,1.9192375814598796e-11,,,,0.1638919507021634,1.0,0.0,0.0,0.5,266.0,0.0,0.0,1580.3345539230047,False,5102.867869146374,False,0.0,False,292.8319474519618,0.07606847431111234,0.9239278780127335,22.107021061415992,290.81396646062194,22.275279472222557,270.55559982362735,-6.971919706170354,-0.5289094040297293,0.1999999999999993,1.7367913238656992e-09,0.31202647166957087,22.097888346484208,0.0,0.0,0.0,289.3565033690402,9.163829622929786,1.439691351174008e-07,0.0,0.0,1.6348232276677546e-09,0.30053639624668727,22.26929007667298,0.0,0.0,0.0,268.7393924797164,8.49327484711857,1.328869531563909e-07,0.0,0.0,5.452975784349919e-12,0.0010024433610396652,0.0742795291060305,0.0,0.0,0.0,0.8963840094096226,0.02832943726719434,4.432462943725119e-10,0.0,0.0,,1.0623725516448728,1.038231893262779,0.9923032243237823,1.0567458262598104,1.0166887680174717,1.0953841633374026,1.0767178592579423,1.078951262955856,1.0833955606459544,1.099484846930429,1.0,36.56423242988437,63.23338230683533,4.6114e-06,0.3718386822971424,7.550959069272216e-07,0.11665123927240345,0.01292662241346605,0.05775403784649939,174152539763735.25,10.23,0.0799,1699360.4801905688,3.2334670775417868e-06,757674.0640991784,3.25364465489523e+29,0.02403853358523104,3812665576.909078,197686515.12250352,0.7432191984755623,infinite,491370235743239.94,2.653067470107851,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,Basalt_Dixon97,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_Hughes25,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,no,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2026-06-24 16:49:46.394440
LL4_14_d,1145.4539999999997,311.82944611944066,51.17614810126583,3.397752461322081,12.9914064697609,11.992067510548523,0.21985457102672293,6.535676793248944,9.503713502109704,2.6182680731364276,0.6595637130801688,0.37974880450070325,0.4998966804455925,0.0,0.4998966804455923,0.11562154917203019,1.8818053705777906e-09,256.23703829137713,0.0,256.23703829137713,1.1220558820680422,0.0,0.0,0.0,0.9997933608911852,0.0002066391079696552,8.452464938218266e-13,0.0,0.9931668150828573,0.0068331848971342575,2.000833335840114e-11,,,,0.16087607973546206,1.0,0.0,0.0,0.5,258.0,0.0,0.0,1607.3657171210803,False,5187.5794506512175,False,0.0,False,304.6779846318404,0.07290874696499894,0.9270871529671989,22.04451241911764,304.47159104652815,22.213690087328686,282.4630453441169,-7.1514614876002724,-0.528204922197002,0.1999999999999993,1.854639415914008e-09,0.3112686386997671,22.035436190530493,0.0,0.0,0.0,302.79763491790123,9.633232924713015,1.459595147917918e-07,0.0,0.0,1.7417093896408997e-09,0.2993782916296933,22.207673952253018,0.0,0.0,0.0,280.41830134599644,8.902489988410835,1.3431142759105406e-07,0.0,0.0,5.585455162479329e-12,0.0009600706262840291,0.07121737292169247,0.0,0.0,0.0,0.899268189183735,0.028549228109140456,4.307207970975534e-10,0.0,0.0,,1.0648386159854095,1.0397167977856632,0.9922442232314452,1.0589941746742058,1.018484987865822,1.102483640196493,1.0798069650393176,1.0820829832163197,1.0867244687190978,1.1035670940921178,1.0,36.5120138421543,63.146527770868865,4.6114e-06,0.3714526129423287,6.985205125363656e-07,0.11647760319274846,0.012892652961077224,0.058994633927281506,140855264845137.03,10.23,0.0799,1643828.6397523133,3.301623927638833e-06,729878.6743833577,2.9284944166822617e+29,0.024994183608484308,3634122541.216738,186076227.9263215,0.7450246852547782,infinite,466148198091782.94,2.654736704015142,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,Basalt_Dixon97,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_Hughes25,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,no,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2026-06-24 16:49:46.574152
