,pressure,mean,std,variance
123,280.7934494725491,,,
124,280.47405055762613,,,
125,280.15465164270313,,,
126,279.83525272778013,,,
127,279.5158538128571,,,
128,279.1964548979341,,,
129,278.8770559830111,,,
130,278.5576570680881,,,
131,278.2382581531651,,,
132,277.9188592382421,,,
133,277.5994603233191,,,
134,277.2800614083961,,,
135,276.9606624934731,,,
136,276.6412635785501,,,
137,276.3218646636271,,,
138,276.0024657487041,,,
139,275.6830668337811,,,
140,275.3636679188581,,,
141,275.0442690039351,,,
142,274.7248700890121,,,
143,274.4054711740891,,,
144,274.0860722591661,,,
145,273.7666733442431,,,
146,273.4472744293201,,,
147,273.1278755143971,,,
148,272.8084765994741,,,
149,272.4890776845511,,,
150,272.1696787696281,,,
151,271.85027985470504,,,
152,271.53088093978204,,,
153,271.21148202485904,,,
154,270.89208310993604,,,
155,270.57268419501304,,,
156,270.25328528009004,,,
157,269.93388636516704,,,
158,269.61448745024404,,,
159,269.29508853532104,,,
160,268.97568962039804,,,
161,268.65629070547504,,,
162,268.33689179055204,,,
163,268.01749287562905,,,
164,267.69809396070605,,,
165,267.37869504578305,,,
166,267.05929613086005,,,
167,266.73989721593705,,,
168,266.42049830101405,,,
169,266.10109938609105,,,
170,265.78170047116805,,,
171,265.46230155624505,,,
172,265.14290264132205,,,
173,264.82350372639905,,,
174,264.50410481147605,,,
175,264.18470589655306,,,
176,263.86530698163006,,,
177,263.54590806670706,,,
178,263.22650915178406,,,
179,262.90711023686106,,,
180,262.58771132193806,,,
181,262.26831240701506,,,
182,261.948913492092,,,
183,261.629514577169,,,
184,261.310115662246,,,
185,260.990716747323,,,
186,260.6713178324,,,
187,260.351918917477,,,
188,260.032520002554,,,
189,259.713121087631,,,
190,259.393722172708,,,
191,259.074323257785,,,
192,258.754924342862,,,
193,258.435525427939,,,
194,258.116126513016,,,
195,257.796727598093,,,
196,257.47732868317,,,
197,257.157929768247,,,
198,256.838530853324,,,
199,256.519131938401,,,
200,256.199733023478,,,
201,255.88033410855502,,,
202,255.56093519363202,,,
203,255.24153627870902,,,
204,254.92213736378602,,,
205,254.602738448863,,,
206,254.28333953394,,,
207,253.963940619017,,,
208,253.644541704094,,,
209,253.325142789171,,,
210,253.005743874248,,,
211,252.686344959325,,,
212,252.36694604440197,,,
213,252.04754712947897,,,
214,251.72814821455597,,,
215,251.40874929963297,,,
216,251.08935038470997,,,
217,250.76995146978697,,,
218,250.45055255486398,,,
219,250.13115363994098,,,
220,249.81175472501798,,,
221,249.49235581009498,,,
222,249.17295689517198,,,
223,248.85355798024898,,,
224,248.53415906532598,,,
225,248.21476015040298,,,
226,247.89536123547998,,,
227,247.57596232055698,,,
228,247.25656340563398,,,
229,246.93716449071098,,,
230,246.61776557578798,,,
231,246.29836666086499,,,
232,245.97896774594196,,,
233,245.65956883101896,,,
234,245.34016991609596,,,
235,245.02077100117296,,,
236,244.70137208624996,,,
237,244.38197317132696,,,
238,244.06257425640396,,,
239,243.74317534148094,,,
240,243.42377642655794,,,
241,243.10437751163494,,,
242,242.78497859671194,,,
243,242.46557968178894,,,
244,242.14618076686594,,,
245,241.82678185194294,,,
246,241.50738293701994,,,
247,241.18798402209694,,,
248,240.86858510717394,,,
249,240.54918619225094,,,
250,240.22978727732794,,,
251,239.91038836240494,,,
252,239.59098944748195,,,
253,239.27159053255895,,,
254,238.95219161763595,,,
255,238.63279270271295,,,
256,238.31339378778995,,,
257,237.99399487286695,,,
258,237.67459595794395,,,
259,237.35519704302095,,,
260,237.03579812809792,,,
261,236.71639921317492,,,
262,236.39700029825192,,,
263,236.07760138332893,,,
264,235.75820246840593,,,
265,235.43880355348293,,,
266,235.11940463855993,,,
267,234.8000057236369,,,
268,234.4806068087139,,,
269,234.1612078937909,,,
270,233.8418089788679,,,
271,233.5224100639449,,,
272,233.2030111490219,,,
273,232.8836122340989,,,
274,232.5642133191759,,,
275,232.2448144042529,,,
276,231.9254154893299,,,
277,231.6060165744069,,,
278,231.2866176594839,,,
279,230.9672187445609,,,
280,230.6478198296379,,,
281,230.3284209147149,,,
282,230.0090219997919,,,
283,229.6896230848689,,,
284,229.3702241699459,,,
285,229.05082525502291,,,
286,228.73142634009992,,,
287,228.41202742517692,,,
288,228.0926285102539,,,
289,227.7732295953309,,,
290,227.4538306804079,,,
291,227.1344317654849,,,
292,226.8150328505619,,,
293,226.4956339356389,,,
294,226.1762350207159,,,
295,225.85683610579287,,,
296,225.53743719086987,,,
297,225.21803827594687,,,
298,224.89863936102387,,,
299,224.57924044610087,,,
300,224.25984153117787,,,
301,223.94044261625487,,,
302,223.62104370133187,,,
303,223.30164478640887,,,
304,222.98224587148587,,,
305,222.66284695656287,,,
306,222.34344804163987,,,
307,222.02404912671687,,,
308,221.70465021179388,,,
309,221.38525129687088,,,
310,221.06585238194788,,,
311,220.74645346702488,,,
312,220.42705455210188,,,
313,220.10765563717888,,,
314,219.78825672225588,,,
315,219.46885780733285,,,
316,219.14945889240985,,,
317,218.83005997748685,,,
318,218.51066106256386,,,
319,218.19126214764086,,,
320,217.87186323271786,,,
321,217.55246431779486,,,
322,217.23306540287183,,,
323,216.91366648794883,,,
324,216.59426757302583,,,
325,216.27486865810283,,,
326,215.95546974317983,,,
327,215.63607082825683,,,
328,215.31667191333383,,,
329,214.99727299841084,,,
330,214.67787408348784,,,
331,214.35847516856484,,,
332,214.03907625364184,,,
333,213.71967733871884,,,
334,213.40027842379584,,,
335,213.08087950887284,,,
336,212.76148059394984,,,
337,212.44208167902684,,,
338,212.12268276410384,,,
339,211.80328384918084,,,
340,211.48388493425784,,,
341,211.16448601933484,,,
342,210.84508710441185,,,
343,210.52568818948882,,,
344,210.20628927456582,,,
345,209.88689035964282,,,
346,209.56749144471982,,,
347,209.24809252979682,,,
348,208.92869361487382,,,
349,208.60929469995082,,,
350,208.2898957850278,,,
351,207.9704968701048,,,
352,207.6510979551818,,,
353,207.3316990402588,,,
354,207.0123001253358,,,
355,206.6929012104128,,,
356,206.3735022954898,,,
357,206.0541033805668,,,
358,205.7347044656438,,,
359,205.4153055507208,,,
360,205.0959066357978,,,
361,204.7765077208748,,,
362,204.4571088059518,,,
363,204.1377098910288,,,
364,203.8183109761058,,,
365,203.4989120611828,,,
366,203.1795131462598,,,
367,202.8601142313368,,,
368,202.5407153164138,,,
369,202.2213164014908,,,
370,201.9019174865678,,,
371,201.58251857164478,,,
372,201.26311965672178,,,
373,200.94372074179878,,,
