,sample,T_C,P_bar,SiO2_wtpc,TiO2_wtpc,Al2O3_wtpc,FeOT_wtpc,MnO_wtpc,MgO_wtpc,CaO_wtpc,Na2O_wtpc,K2O_wtpc,P2O5_wtpc,H2OT_wtpc,OH_wtpc,H2Omol_wtpc,H2_ppmw,CH4_ppmw,CO2T_ppmw,CO2mol_ppmw,CO2carb_ppmw,CO_ppmw,S2-_ppmw,S6+_ppmw,H2S_ppmw,H_H2OT/HT,H_H2/HT,H_CH4/HT,H_H2S/HT,C_CO2T/CT,C_CO/CT,C_CH4/CT,S2-/ST,S6+/ST,H2S/ST,Fe3+/FeT,sulf_XFe,sulf_XCu,sulf_XNi,H2OT-eq_wtpc,CO2T-eq_ppmw,ST_ppmw,X_ppmw,SCSS_ppm,sulfide saturated,SCAS_ppm,anhydrite saturated,ST melt if sat,graphite saturated,Pvsat (H2O CO2 only),xg_H2O (H2O CO2 only),xg_CO2 (H2O CO2 only),f_H2O (H2O CO2 only),f_CO2 (H2O CO2 only),p_H2O (H2O CO2 only),p_CO2 (H2O CO2 only),Pvsat_diff_bar,fO2_DNNO,fO2_DFMQ,fO2_bar,fH2_bar,fH2O_bar,fS2_bar,fSO2_bar,fH2S_bar,fCO2_bar,fCO_bar,fCH4_bar,fOCS_bar,fX_bar,pO2_bar,pH2_bar,pH2O_bar,pS2_bar,pSO2_bar,pH2S_bar,pCO2_bar,pCO_bar,pCH4_bar,pOCS_bar,pX_bar,xgO2_mf,xgH2_mf,xgH2O_mf,xgS2_mf,xgSO2_mf,xgH2S_mf,xgCO2_mf,xgCO_mf,xgCH4_mf,xgOCS_mf,xgX_mf,xgC_S_mf,yO2,yH2,yH2O,yS2,ySO2,yH2S,yCO2,yCO,yCH4,yOCS,yX,M_m_SO,M_m_ox,C_H2O_mf_bar,C_H2_ppm_bar,C_CO2T_mf_bar,C_CO_ppm_bar,C_CH4_ppm_bar,C_S_ppm,C_SO4_ppm_bar,C_H2S_ppm_bar,C_X_ppm_bar,KHOg,KHOSg,KCOg,KCOHg,KOCSg,KSOg,KSOg2,KHOm,KCOm,KCOs,density_gcm3,setup opt,COH_species opt,H2S_m opt,species X opt,Hspeciation opt,fO2 opt,NNObuffer opt,FMQbuffer opt,carbon dioxide opt,water opt,hydrogen opt,sulfide opt,sulfate opt,hydrogen sulfide opt,methane opt,carbon monoxide opt,species X solubility opt,Cspeccomp opt,Hspeccomp opt,SCSS opt,SCAS opt,sulfur_saturation opt,sulfur_is_sat opt,graphite_saturation opt,ideal_gas opt,y_CO2 opt,y_SO2 opt,y_H2S opt,y_H2 opt,y_O2 opt,y_S2 opt,y_CO opt,y_CH4 opt,y_H2O opt,y_OCS opt,y_X opt,KHOg opt,KHOSg opt,KOSg opt,KOSg2 opt,KCOg opt,KCOHg opt,KOCSg opt,KCOs opt,carbonylsulfide opt,density opt,Date
0,LLE_LL4_19b,1163.3831999999998,913.7951247350956,46.22773993963244,2.320806741993241,12.307556694892002,19.0880359608025,0.1629115320850158,6.7640140025465785,9.641814362618197,2.096007030121739,0.3904416048294512,0.34402546998958644,0.49962038664533026,0.0,0.49962038664534786,0.1143698534251345,4.661846424591906e-09,397.2066001156083,0.0,397.2066001156081,3.6391363752813763,1152.8054357754695,5.799890949561295,5.24735059409374,0.9992407732906609,0.00020440207435057524,2.093951588581268e-12,0.0005548246328946987,0.9858093206417642,0.014190679326497025,3.17387883356701e-11,0.9907723173805196,0.00498468450817607,0.004242998111304397,0.15555017939938276,1.0,0.0,0.0,0.5,402.924370665339,1163.54223422728,0.0,3041.534147295787,False,10280.494306485662,False,1163.54223422728,False,894.8124477559135,0.027063271033113376,0.9729401712858133,23.98797291922801,1079.8482966966171,24.21655179742189,870.5989761883163,-18.982676979182088,-0.5000982379084249,0.1999999999999993,3.426497617416541e-09,0.3246818619196343,23.951727244651234,0.10326967133195224,2.727087144950031,0.5129374969788602,1068.329268884699,33.71386667515247,4.1361992657559173e-07,2.682288461270238,0.0,2.8658526374277993e-09,0.29029929127326315,24.177890756597172,0.08765949542784356,2.3749051390362106,0.3839438281484625,857.4785524272279,26.984779014814723,3.267632088954922e-07,2.0211844901940133,0.0,3.136209156574998e-12,0.0003176853141533442,0.026458765320734465,9.592904695486921e-05,0.0025989470448583136,0.0004201640146195416,0.9383706798346144,0.029530447563547103,3.5758913573785935e-10,0.0022118573797162075,0.0,178.89434213198305,1.195629381869383,1.118438355448847,0.9906458543376359,1.1780774099590627,1.1482930834267948,1.3359701585840278,1.2458961986403334,1.249366046564378,1.2658093546506903,1.3270873956749814,1.0,38.103845368745915,63.38503176875935,4.6114e-06,0.35225205605554727,3.201465017770609e-07,0.10794182733016099,0.011270845829860956,0.2099881731444685,89982442860190.34,10.23,0.0799,1260240.9649012678,3.900914490086915e-06,541341.5283825058,1.2620497645992587e+29,0.03413571281748529,2476636017.830359,114695753.93269984,0.7596188992675234,infinite,312034985904548.0,2.7922013792340037,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,MORB_Dixon95,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_Hughes25,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,False,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2026-07-08 07:53:04.084060
1,LLE_LL4_19c,1165.2725999999998,538.4280571014376,46.49510260303087,2.2848699598727142,12.220234040959363,19.239967830188135,0.21739009570445017,6.845514059714193,9.250448842319072,2.214832146612285,0.3474603203309622,0.2510446293490722,0.49962850120417823,0.0,0.4996285012041803,0.12205500338224998,2.981040166199754e-09,224.89029067508974,0.0,224.8902906750898,2.089041011608793,1093.793864478031,4.71800275103648,4.9639605122449675,0.9992570024083564,0.00021813699265190803,1.338987436117648e-12,0.0005248605976528528,0.985614931735897,0.014385068228263801,3.5839365563171384e-11,0.9914898133050616,0.004276721436017785,0.004233465258920661,0.1545537620707935,1.0,0.0,0.0,0.5,228.172568651132,1103.18215053763,0.0,3032.711157341493,False,10537.88356514256,False,1103.18215053763,False,525.657059696365,0.04590078741215548,0.9540997052178856,23.92246553659932,569.7779959079144,24.128072948821572,501.5292457020023,-12.770997405072649,-0.5167008703461056,0.1999999999999993,3.3806530262567157e-09,0.33512531669860246,23.887105282248182,0.08854979342079156,2.3941340267345277,0.4852356316955004,562.9320360498222,18.448972577688796,2.4305003263811164e-07,1.3454736856972724,0.0,3.039371773091912e-09,0.3137089203538458,24.094666834818238,0.08033690981711875,2.2695534763530616,0.39606820294873535,493.9890978647983,16.147726959293262,2.1113990481704136e-07,1.137245849321486,0.0,5.64489857652293e-12,0.0005826385089266333,0.04475002094899914,0.00014920639583606172,0.004215147123964766,0.0007356009734725205,0.917465372299001,0.02999050058093666,3.921413493079977e-10,0.0021121593392508403,0.0,128.9942568933519,1.112286774584875,1.0682683690364947,0.991385581133244,1.102230514247671,1.0548920973572538,1.225131500289374,1.1395636836582437,1.1425120466921899,1.1511326238814084,1.1830983480836805,1.0,38.05211587308372,63.324272241342705,4.6114e-06,0.3642070512148777,3.435250899106304e-07,0.11323346071505187,0.012265129668336084,0.21371844534650863,80660983828592.98,10.23,0.0799,1225902.6580809627,3.969133295460649e-06,524787.4974156213,1.1563415471877416e+29,0.035259640273817394,2379874654.137128,109071136.3414859,0.7611519693612554,infinite,293676600311582.6,2.786794728303449,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,MORB_Dixon95,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_Hughes25,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,False,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2026-07-08 07:53:05.364252
2,LLE_LL4_33b,1135.002,575.349240777187,47.03933563183201,2.511848974280096,12.520082614005975,19.102931371266607,0.256831548494194,5.482716035230665,9.469069537922465,2.2176766687353275,0.4517320852947526,0.3160303096719337,0.49963438248358477,0.0,0.4996343824835877,0.1183997866009644,4.225798730845033e-09,243.27774445797516,0.0,243.27774445797516,2.084896707398036,1062.6566785095656,3.6182966939219745,4.914497375391571,0.9992687649671694,0.00021160438051749737,1.8980929785245473e-12,0.0005196306504148324,0.9867137706448207,0.013286229308162471,4.701685050479724e-11,0.9923036202860189,0.0033787477943332655,0.004317631919647915,0.15665965491990394,1.0,0.0,0.0,0.5,246.553510952819,1070.89872170704,0.0,2802.232696121909,False,8650.631973023388,False,1070.89872170704,False,563.3318266401269,0.04293305180100875,0.9570677762149453,23.869547777345534,619.3623307758088,24.18555449429745,539.1467385935694,-12.017414137060086,-0.5169940806036983,0.1999999999999993,1.4378496259526393e-09,0.3265118758556326,23.83482324799678,0.06534153031972723,1.677834006319902,0.48040052545372136,612.5161019681677,18.528025770041197,3.4836964974990785e-07,1.3698349560314196,0.0,1.280571297199153e-09,0.30372385587314804,24.154164877999012,0.05877781811130399,1.616004014388669,0.41435198676922075,531.633392349297,16.027073958597125,2.989304967412581e-07,1.142360440518256,0.0,2.2257286643315036e-12,0.0005278947712920853,0.04198174459285172,0.00010216024276299796,0.00280873580749973,0.0007201747345829644,0.9240185867476973,0.027856252902928327,5.195635547158454e-10,0.0019855078612342394,0.0,166.79557618767547,1.1228188770882832,1.0750287458223307,0.9867790241718062,1.1116698853297673,1.0382610385745998,1.1594020079389344,1.1521400099821584,1.1560454402285034,1.1653867823711617,1.19912674445376,1.0,38.00945526944717,63.92869469650469,4.6114e-06,0.36262015367954,3.411518143252786e-07,0.11252665196359989,0.012130214942314019,0.15763587420963523,259620702906727.1,10.23,0.0799,1925112.966882636,2.989879060853495e-06,871829.6393871787,4.8314126483448034e+29,0.020765058843265013,4565000956.423351,248133840.93568662,0.7364786803359327,infinite,607056859644109.0,2.778116715905694,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,MORB_Dixon95,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_Hughes25,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,False,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2026-07-08 07:53:06.884499
3,LLE_LL4_30,1137.4742999999999,646.5905153899322,46.827777131339516,2.5155566550966126,12.539901102835497,18.926827397076032,0.2570576001084741,5.540718727952129,9.674385328994717,2.329753617825224,0.4293312900057323,0.31388085907982105,0.49961150455109915,0.0,0.4996115045511044,0.11725063828295809,4.554980558699071e-09,275.50704225369907,0.0,275.507042253699,2.3728762781978814,1159.319904911271,4.49854964297782,5.366665234471784,0.9992230091021984,0.00020955061990748914,2.0459508761444564e-12,0.0005674402758481582,0.9866484034453268,0.01335159650992553,4.474784835616037e-11,0.9918316559014934,0.003848639122513168,0.004319704975993538,0.15878224922484777,1.0,0.0,0.0,0.5,279.235279043317,1168.86761781922,0.0,2821.4484378642924,False,8746.966680184041,False,1168.86761781922,False,633.0559342973382,0.03827369147435939,0.9617275724932297,23.9025802570562,711.1969842114697,24.229387515308655,608.8273469442126,-13.534581092593953,-0.5136006337867904,0.1999999999999993,1.5646810167561312e-09,0.32540180020819515,23.865631441865965,0.0806749462703862,1.9216594556484916,0.5246007071819925,703.4895679707763,21.28005091676761,3.815932963797285e-07,1.7242311565653357,0.0,1.3743719901270341e-09,0.300055803192562,24.195196590463876,0.07165318870215434,1.8177713051275575,0.44289669153034494,600.2631968761108,18.094126632149635,3.215270711563538e-07,1.4066641030293972,0.0,2.1255678167475233e-12,0.0004640584667586883,0.03741965898753208,0.0001108169498263414,0.0028113176142575092,0.0006849724531812103,0.9283513794106872,0.027983903570311126,4.972653688903154e-10,0.0021755099549845636,0.0,162.64045819582418,1.1384698087535288,1.0844709442242224,0.9863789018053358,1.125908668290161,1.0571513865511504,1.1844764641825047,1.1719685158641677,1.1760750518324121,1.1868154522956649,1.2257589803081097,1.0,38.03586138814131,63.88217111675671,4.6114e-06,0.3603257210253294,3.366187018545655e-07,0.11150707709670817,0.011936741556817995,0.16145327426384923,255896564060386.97,10.23,0.0799,1854129.5328858066,3.0612549936122366e-06,835741.7383806745,4.288951713864936e+29,0.021701192716015998,4323956052.176422,231713430.48096594,0.7385026460423516,infinite,573475235413224.5,2.7779890685567703,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,MORB_Dixon95,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_Hughes25,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,False,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2026-07-08 07:53:08.177946
4,LLD_LL4_14_a,1141.6551,629.7662708220529,46.64749206456536,2.484762545855344,12.387723222437863,19.515247508192108,0.25352878554297453,5.730111448339612,8.74448750705519,2.546114707481402,0.6676558765188652,0.3599928307176043,0.4995785526682112,0.0,0.4995785526682164,0.11868341794630542,4.324693368769177e-09,266.4890376854605,0.0,266.48903768546046,2.329111988598879,1347.7779318040064,5.295789570029488,5.965743621851018,0.9991571053364223,0.0002121112871332036,1.942513271542149e-12,0.0006307833745019725,0.9864538405536605,0.01354615940242499,4.391457222889454e-11,0.9919712248126165,0.00389772732003447,0.004131047867348985,0.1569341135667441,1.0,0.0,0.0,0.5,270.14851251011396,1358.68652042664,0.0,2825.483344138796,False,9487.843530788627,False,1358.68652042664,False,615.9369949627988,0.03954831990976381,0.9604527794591292,24.051185821193748,687.9740742337117,24.35927332104735,591.5783987837239,-13.82927585925404,-0.5140998757831632,0.1999999999999993,1.7601179701708347e-09,0.32882247422552435,24.01085944257063,0.10233267442455123,2.222168224386585,0.5831616443647132,680.4220640017414,20.837059500907905,3.607547827437613e-07,1.8578628765042697,0.0,1.5516941595427449e-09,0.30393123307043574,24.321656440119696,0.09119263504205515,2.102938294491005,0.4901065138362158,583.1351699748848,17.798070861825117,3.0542691095558733e-07,1.5240954026072617,0.0,2.463920713818591e-12,0.00048260957620627275,0.03862013189174438,0.00014480393642393494,0.003339236145095507,0.000778235571740711,0.925954908975517,0.02826139106909101,4.849845491993472e-10,0.0024200969045512933,0.0,140.12182023445456,1.1343201618349252,1.081897608559763,0.9872213885466948,1.1221594197531264,1.0566968275806867,1.1898671572432817,1.1668342076349927,1.1707482042675244,1.1811493021851611,1.2189938197609111,1.0,38.155247121884855,63.96414469316608,4.6114e-06,0.3609346296229919,3.376837729091236e-07,0.111777383392191,0.011987903073320977,0.1767592162922186,224187241016317.78,10.23,0.0799,1740505.1958148584,3.185260622657369e-06,778343.0783286889,3.5099275126540565e+29,0.023373071948532272,3946644369.1079016,206493504.33785233,0.7419217594592733,infinite,517923583315582.2,2.7790247848276364,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,MORB_Dixon95,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_Hughes25,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,False,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2026-07-08 07:53:09.479295
5,LLD_LL4_14_d,1134.0774000000001,615.2242370681342,46.54230367365058,2.529373951164865,12.655984616909608,19.70517231820313,0.1558641245582674,5.445218012345552,8.877874697061545,2.4491631736144117,0.6161646093648465,0.3518336378917614,0.49956150741649263,0.0,0.4995615074164978,0.11831908096543976,4.569273099766542e-09,260.1329407072356,0.0,260.13294070723566,2.229367111138251,1435.8894471076273,5.024772645813992,6.294318801304214,0.9991230148329856,0.00021146014321353157,2.052370626249312e-12,0.000665525021748418,0.9867136475893641,0.013286352363091558,4.754433940398481e-11,0.9924340377326799,0.003472938265281449,0.004093024002038686,0.15606671407470676,1.0,0.0,0.0,0.5,263.63569749214,1446.83615486231,0.0,2794.474488638566,False,9077.187910875089,False,1446.83615486231,False,601.7825762400108,0.04051719051096091,0.9594838819052907,24.048746715519666,669.572252146857,24.382539287693376,577.4006823137321,-13.441660828123418,-0.5152410291525289,0.1999999999999993,1.4097759066421478e-09,0.327481354480115,24.00679621964657,0.10543931874893109,2.1326737778494365,0.6152804302350158,662.3485850846492,19.915774425618807,3.8018084569084844e-07,1.8801343045855707,0.0,1.2456273921093634e-09,0.3030911338385322,24.34389672582634,0.09415828206889673,2.037321176496781,0.5268229449147507,569.3130780409303,17.058238925278282,3.228340305666329e-07,1.5484741748480053,0.0,2.024672171638475e-12,0.000492651484738183,0.03956914448273,0.000153047094694465,0.0033115099401897488,0.0008563104526332349,0.9253749181826864,0.0277268642837768,5.247420551978026e-10,0.0025169264823299156,0.0,136.69581394440775,1.131779788701349,1.0804715741192759,0.9861525658781595,1.1198092874270995,1.0468029304621553,1.1679074272943428,1.163417126063333,1.167516442515411,1.1776355950565724,1.214185121795861,1.0,38.153324537345746,64.13036967478979,4.6114e-06,0.36130020639884763,3.3860708178359625e-07,0.11193976510752641,0.012018683086107223,0.16603312808936987,292341179163831.75,10.23,0.0799,1952417.024652367,2.9635526173272375e-06,885756.5493415322,5.052014917481674e+29,0.020424617198889782,4658789086.104207,254585340.37666252,0.7357213532605553,infinite,621941736594623.0,2.783813951524781,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,MORB_Dixon95,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_Hughes25,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,False,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2026-07-08 07:53:10.758678
6,LLD_LL4_14_c,1137.7556999999997,629.9355559526861,46.42650716073805,2.5464150980078673,12.741098931208745,19.439092437291187,0.15700787634775648,5.555732728006533,8.833046560736715,2.5888252715041005,0.6785627759397294,0.3654493673611574,0.499562248326361,0.0,0.4995622483263667,0.11829914400739192,4.4908559822265645e-09,266.71110931404496,0.0,266.7111093140449,2.3068289285119703,1400.8225598037504,5.550728812390658,6.280641223379924,0.9991244966527218,0.00021142451183463938,2.0171481772688788e-12,0.0006640788334263957,0.9865927229412523,0.013407277013177435,4.557029571163953e-11,0.9918856201161522,0.0039303251162274445,0.0041840547676202915,0.15737154515029336,1.0,0.0,0.0,0.5,270.33557324335396,1412.28235533822,0.0,2751.43938641554,False,9188.527443507704,False,1412.28235533822,False,616.0838355500633,0.03955164893948242,0.9604494880611703,24.04384808070667,688.3644046962033,24.36713158096592,591.7174044568205,-13.851720402622732,-0.5143384472250894,0.1999999999999993,1.5727714517922216e-09,0.3278141527078967,24.001976095874408,0.10921981428177321,2.233681558106204,0.6139434235953005,680.9069552602413,20.64279475167829,3.7477878017922317e-07,1.9430864671677432,0.0,1.3860406651562532e-09,0.30291486300788306,24.328233862565806,0.09730016443352528,2.1204226853513144,0.5200521298517577,583.3498749583064,17.62421879817635,3.171570591225818e-07,1.593457607706242,0.0,2.200289620197844e-12,0.00048086643172533467,0.03862019476861071,0.00015446050554548062,0.0033660946192257445,0.0008255640199024079,0.9260469097923428,0.02797781238355768,5.034754049450785e-10,0.002529556543758462,0.0,136.06482902032175,1.1347224445358661,1.0821989698780996,0.9865893361378191,1.1225039024100658,1.0534133470356288,1.1805420809838942,1.167235966766784,1.1712743122443694,1.1816819755361978,1.2194152249615142,1.0,38.149362030038596,64.11611560814691,4.6114e-06,0.36087259512802067,3.3767303942508956e-07,0.11174983602084315,0.011982684772278181,0.16809903455978603,269277996159526.8,10.23,0.0799,1846232.9207668388,3.0694703644648674e-06,831737.8534014013,4.231316776754692e+29,0.021810171173311722,4297391537.307837,229918236.3004509,0.738732918037505,infinite,569163148100217.1,2.7790986880457744,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,MORB_Dixon95,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_Hughes25,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,False,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2026-07-08 07:53:12.046251
7,LLD_LL4_14_b,1145.3937,664.3049416038526,46.27827058651175,2.4997405643953545,12.508669167104841,19.515174348192318,0.1540253337974666,5.9227271002002295,8.79756465396118,2.653765898192821,0.6351279940707298,0.3615065187364068,0.4995594869522818,0.0,0.4995594869522889,0.11847587134208575,4.368651567716227e-09,281.7159945846101,0.0,281.71599458461014,2.4860948148549467,1436.4278389257258,6.272991910108046,6.329886393585165,0.9991189739045634,0.00021174035934798358,1.962257881752984e-12,0.0006692857341262866,0.9863241526762968,0.01367584728174547,4.195768207094195e-11,0.9915588045537596,0.004330214293266536,0.004110981152973904,0.15771602018223288,1.0,0.0,0.0,0.5,285.622119077385,1448.65622929159,0.0,2841.383377868845,False,9673.596517674521,False,1448.65622929159,False,649.4852419887978,0.03756121660481451,0.9624400819378558,24.09441208786495,732.6338421277673,24.395455855971605,625.0906295171267,-14.819699615054788,-0.5123067807056998,0.1999999999999993,1.971700614629002e-09,0.32921877834632135,24.052186468607623,0.11984242729355635,2.4837795324410217,0.6187572232243564,724.6312170889702,22.335921064729423,3.671594033609727e-07,2.1111187434348504,0.0,1.7270576919404519e-09,0.3030718099559191,24.355425322804187,0.10616351830389563,2.325125909857313,0.511856439843335,616.0638093784283,18.926661136375,3.082214601447262e-07,1.7139415111421124,0.0,2.599796544898133e-12,0.00045622392816197204,0.03666301994382596,0.0001598114234218726,0.003500088233942212,0.0007705142740735055,0.9273810426444304,0.028490923295978736,4.639758653617378e-10,0.002580052328083077,0.0,133.67013958365118,1.1416530112631498,1.0862731786047843,0.9875494330245739,1.1288475477094166,1.0682344220203734,1.2088491519492084,1.1762275369171253,1.1801300241912291,1.1912194666412002,1.23173324743624,1.0,38.18981392103209,63.91814673557337,4.6114e-06,0.3598697253455428,3.3550090760166816e-07,0.11130478155121755,0.011898514726098926,0.1842463958075579,206970272466196.5,10.23,0.0799,1645316.5915480626,3.2997490102747297e-06,730621.9027282343,2.936902741480748e+29,0.024967663458216015,3638871954.626994,186383169.47198322,0.7449754613170961,infinite,474010515627085.1,2.7821957409149354,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,MORB_Dixon95,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_Hughes25,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,False,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2026-07-08 07:53:13.335618
8,LLD_LL4_20,1132.6704,212.96379320104396,46.65742118771782,3.1354618058537813,12.173719769313141,19.30636016622518,0.17768528106407655,5.379763586678502,9.760844773119938,2.1668492224121745,0.43920156652761483,0.2542266329070634,0.4997921233401456,0.0,0.4997921233401441,0.12689912307737394,1.696018558950322e-09,81.38474874508024,0.0,81.38474874508027,0.7030581571734111,399.32449036235437,1.1648226846281085,1.787111744145383,0.999584246680291,0.00022679441490465192,7.617970289718892e-13,0.00018895890404260516,0.9866087359247689,0.013391264018829906,5.640121331280221e-11,0.9929228917501001,0.002896339033319883,0.004180769216580082,0.1594127870652664,1.0,0.0,0.0,0.5,82.4893858950039,402.170695912263,0.0,2916.7356410113134,False,8722.821581287983,False,402.170695912263,False,208.676521568493,0.11567377199053891,0.8843250514618262,23.986298588700848,194.34369285896756,24.138400375692633,184.53787567493245,-4.287271632550954,-0.533644260131048,0.1999999999999993,1.2585601864301073e-09,0.3386661080172522,23.966461401762277,0.007821719037517941,0.5348853511638249,0.17469323012173832,191.89601436058433,5.961059791441798,1.286781225366993e-07,0.15448572437482105,0.0,1.2051714691878532e-09,0.32967496704045446,24.121181643656776,0.007518790799865087,0.5305453662415669,0.165200413493426,182.02014666676587,5.644848862544361,1.2149990987527177e-07,0.14437495317726878,0.0,5.659043967394667e-12,0.0015480329406474826,0.11326423746071092,3.530548872580952e-05,0.00249124679020305,0.0007757206565975845,0.8546999653360494,0.026506143498371392,5.705190917621022e-10,0.0006779319198215758,0.0,219.6194171498683,1.0442996856523927,1.0272727439924016,0.9935857105103645,1.0402894887909755,1.0081802333945593,1.0574624265616022,1.0542570032750207,1.0560176076627334,1.059079983423827,1.0700313383661355,1.0,38.104148015563254,63.93986599190019,4.6114e-06,0.37470275316392004,3.6517310710699834e-07,0.11794180594913357,0.01318031787778543,0.16018130765768393,294983504170172.6,10.23,0.0799,1994780.8243086338,2.9238699221466985e-06,907414.0138867857,5.407805870798232e+29,0.019916401610905514,4805467110.278325,264743426.48235625,0.7345684855675501,infinite,632391102809886.0,2.7832290964654023,False,yes_H2_CO_CH4_melt,True,Ar,none,Kress91A,Frost91,Frost91,MORB_Dixon95,Basalt_Hughes24,Basalt_Hughes24,ONeill21dil,ONeill22dil,Basalt_Hughes24,Basalt_Ardia13,Basalt_Hughes24,Ar_Basalt_Hughes25,Basalt,MORB_HughesIP,ONeill21hyd,Zajacz19_pss,False,False,False,False,Shi92,Shi92_Hughes23,Shi92_Hughes24,Shaw64,Shi92,Shi92,Shi92,Shi92,Holland91,Shi92,ideal,Ohmoto97,Ohmoto97,Ohmoto97,ONeill22,Ohmoto97,Ohmoto97,Moussallam19,Holloway92,COS,DensityX,2026-07-08 07:53:14.448625
