,Unnamed: 0,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S,d34s_melt,d34s_fluid,accd34s_fluid,alpha,SCSS_S6+,sulfide_frac
171,171,79.09443209303905,-8.493684966676785,1163.2299733648715,0.4998902987077936,325.2303948601067,0.0019882981952051,0.9847449710426628,0.0068054832597478,0.0446391872895436,0.9501634427672934,0.0049522716620127,0.001853211597735,1.00859283458535,1.1155300700587278,0.50747359526124,0.9999201684469032,7.983155309681058e-05,0.0,4.362616906070966,4.362616906070966,3.4227637210506736,0.4856720950761694,0.0,178.81994350782324,0.7276884642864156,0.0164695860347377,34.76850066657069,4.369499097778283,1.4783824555607623,0.1613723085469904,5.974235683243442e-05,0.0035676928869208,9.193952899446356e-07,3.440509993217624e-07,0.0257222519733194,0.1328249192594112,0.1622372179416678,11.391572376959376,0.0,0.0,0.0,-8.679201945965014,1578.102246893502,5804.04525612984,0.4843260068143214,0.0068054832597478,0.0446391872895436,0.9501634427672934,0.0049522716620127,0.001853211597735,0.9999201684469032,7.983155309681058e-05,0.0,139.61733597776924,0.99937536083371,3.326897438130814,3.326897438130814,2.327522077297104,1604.5281614943935,0.0
172,172,78.99902818954503,-8.49377147976777,1163.227858682653,0.4998894958754566,324.7926635911435,0.00198829575344,0.984752854940201,0.0068110949022707,0.0446918457177129,0.950106368988302,0.004955960300731,0.0018551346015397,1.0083558726213375,1.1152832967635524,0.507906949024478,0.9999197168027985,8.028319720166026e-05,0.0,4.366350254500897,4.366350254500897,3.425590245314265,0.4863265357789934,0.0,179.02256375380978,0.7276304869983194,0.0164631211866855,34.76780620593253,4.366513081957827,1.4777841582378817,0.1613723085469904,5.9718770475584205e-05,0.0035677082403807,9.253125601543054e-07,3.463666461025409e-07,0.0257223415243432,0.1328247580957752,0.1622378560438786,11.391572376959372,0.0,0.0,0.0,-8.679275019316574,1578.1306071351992,5804.04491111012,0.4843645741799598,0.0068110949022707,0.0446918457177129,0.950106368988302,0.004955960300731,0.0018551346015397,0.9999197168027985,8.028319720166026e-05,0.0,139.49392610453037,0.9993711599948616,3.3267847169828646,3.3267847169828646,2.327413556988003,1604.5464497877203,0.0
173,173,78.90362428605103,-8.493858003219081,1163.2257393091752,0.4998886905916754,324.35499992121913,0.0019882933037516,0.9847607606297054,0.00681672103441,0.0447446311234795,0.9500491568875452,0.0049596587454192,0.0018570622889907,1.0081190109544282,1.1150366000152374,0.5083414443732981,0.9999192651962132,8.073480378689543e-05,0.0,4.370093447976658,4.370093447976658,3.4284240775628563,0.4869825533153226,0.0,179.225673680697,0.727572497155668,0.0164566580727127,34.76711221698573,4.363529038814827,1.4771861523694154,0.1613723085469904,5.9695190277003975e-05,0.0035677235731951,9.312394002351712e-07,3.486872103441284e-07,0.0257224309863202,0.1328245970271352,0.1622384935789354,11.391572376959374,0.0,0.0,0.0,-8.679348092668134,1578.1589682685026,5804.04456503687,0.4844031567733226,0.00681672103441,0.0447446311234795,0.9500491568875452,0.0049596587454192,0.0018570622889907,0.9999192651962132,8.073480378689543e-05,0.0,139.37040288018363,0.9993669501783574,3.3266719453482114,3.3266719453482114,2.327304995169854,1604.5647415761518,0.0
174,174,78.80822038255701,-8.49394453704751,1163.2236152253051,0.4998878828472332,323.9174038416584,0.0019882908461081,0.9847686925170251,0.0068223617121048,0.0447975439665266,0.9499918059606196,0.004963367028047,0.0018589946840577,1.0078822496575317,1.1147899798381684,0.5087770858022833,0.9999188136270204,8.118637297968406e-05,0.0,4.373846525305049,4.373846525305049,3.4312652460438864,0.4876401555146175,0.0,179.429275062705,0.72751449387983,0.0164501966915413,34.76641885406483,4.360546964310958,1.4765884434967274,0.1613723085469904,5.967161623130705e-05,0.0035677388853093,9.371758499532244e-07,3.5101271238767375e-07,0.0257225203590832,0.132824436053638,0.162239130545803,11.391572376959372,0.0,0.0,0.0,-8.679421166019694,1578.1873302948436,5804.044217906151,0.4844417567578351,0.0068223617121048,0.0447975439665266,0.9499918059606196,0.004963367028047,0.0018589946840577,0.9999188136270204,8.118637297968406e-05,0.0,139.24676615651504,0.999362731347566,3.326559122837084,3.326559122837084,2.327196391489517,1604.5830368590864,0.0
175,175,78.71281647906301,-8.494031081270013,1163.221486412082,0.4998870726328691,323.47987534527124,0.0019882883804781,0.9847766505208968,0.0068280169872083,0.0448505847087595,0.9499343157050484,0.0049670851837428,0.0018609318034655,1.0076455888038909,1.1145434362568722,0.5092138775017965,0.999918362095094,8.163790490606815e-05,0.0,4.377609522681214,4.377609522681214,3.4341137769524743,0.488299348020196,0.0,179.63336968266947,0.7274564771950863,0.0164437370418811,34.76572611307228,4.357566857046562,1.4759910313180815,0.1613723085469904,5.964804833307257e-05,0.0035677541766692,9.431219498078416e-07,3.533431713005914e-07,0.0257226096424632,0.132824275175433,0.1622397669434356,11.391572376959376,0.0,0.0,0.0,-8.679494239371255,1578.215693215692,5804.043869713954,0.4844803740900368,0.0068280169872083,0.0448505847087595,0.9499343157050484,0.0049670851837428,0.0018609318034655,0.999918362095094,8.163790490606815e-05,0.0,139.1230158748369,0.9993585034661536,3.326446249269867,3.326446249269867,2.3270877458037136,1604.6013356359408,0.0
176,176,78.617412575569,-8.494117635903681,1163.219352850448,0.4998862599392752,323.0424144248659,0.00198828590683,0.984784634586254,0.0068336869118491,0.044903753814318,0.9498766856159,0.0049708132477864,0.0018628736640627,1.0074090284670951,1.11429696929603,0.5096518236847919,0.9999179106003072,8.208939969269349e-05,0.0,4.381382476494618,4.381382476494618,3.4369696966221355,0.4889601365154147,0.0,179.83795933207998,0.7273984471204487,0.0164372791224341,34.765033990829856,4.354588715606591,1.4753939155661513,0.1613723085469904,5.962448657684864e-05,0.0035677694472203,9.49077740497232e-07,3.556786062537748e-07,0.0257226988362899,0.1328241143926698,0.1622404027707795,11.39157237695937,0.0,0.0,0.0,-8.679567312722815,1578.2440570325086,5804.043520456301,0.4845190087393336,0.0068336869118491,0.044903753814318,0.9498766856159,0.0049708132477864,0.0018628736640627,0.9999179106003072,8.208939969269349e-05,0.0,138.99915197590806,0.9993542664975742,3.326333324565201,3.326333324565201,2.326979058067627,1604.6196379061107,0.0
177,177,78.52200867207499,-8.494204200965656,1163.21721452125,0.4998854447570959,322.60502107324425,0.0019882834251322,0.9847926446842212,0.0068393715384324,0.0449570517495901,0.9498189151857738,0.0049745512556107,0.0018648202828217,1.0071725687210753,1.1140505789804782,0.5100909285869492,0.9999174591425332,8.254085746681829e-05,0.0,4.38516542333121,4.38516542333121,3.4398330315263714,0.489622526723925,0.0,180.0430458111121,0.7273404036697235,0.0164308229319009,34.76434248507804,4.351612538561013,1.4747970960075607,0.1613723085469904,5.960093095717382e-05,0.0035677846969079,9.550432629197446e-07,3.5801903652239965e-07,0.0257227879403929,0.1328239537054993,0.1622410380267778,11.391572376959374,0.0,0.0,0.0,-8.679640386074375,1578.2724217467546,5804.043170129164,0.4845576606879555,0.0068393715384324,0.0449570517495901,0.9498189151857738,0.0049745512556107,0.0018648202828217,0.9999174591425332,8.254085746681829e-05,0.0,138.8751743999366,0.999350020405087,3.32622034868436,3.32622034868436,2.3268703282792726,1604.6379436689897,0.0
178,178,78.42660476858097,-8.494290776473191,1163.215071405236,0.4998846270769284,322.1676952832055,0.0019882809353528,0.9848006808121078,0.0068450709196407,0.0450104789832254,0.949761003904784,0.0049782992428009,0.0018667716768397,1.0069362096401075,1.1138042653352032,0.5105311964667214,0.9999170077216436,8.299227835631321e-05,0.0,4.388958399973841,4.388958399973841,3.442703808278873,0.4902865244099116,0.0,180.24863092870035,0.7272823468514588,0.0164243684689749,34.76365159447589,4.348638324463721,1.4742005724428149,0.1613723085469904,5.95773814685576e-05,0.003567799925677,9.610185581747702e-07,3.603644814867852e-07,0.0257228769546001,0.1328237931140729,0.1622416727103668,11.391572376959374,0.0,0.0,0.0,-8.679713459425935,1578.300787359928,5804.042818728504,0.4845963299309883,0.0068450709196407,0.0450104789832254,0.949761003904784,0.0049782992428009,0.0018667716768397,0.9999170077216436,8.299227835631321e-05,0.0,138.75108308660683,0.9993457651517588,3.3261073216033874,3.3261073216033874,2.3267615564516286,1604.656252923996,0.0
179,179,78.33120086508697,-8.494377362443633,1163.212923483056,0.4998838068893213,321.73043704754195,0.0019882784374597,0.9848087429934032,0.0068507851084358,0.0450640359861492,0.9497029512605456,0.0049820572450967,0.0018687278633391,1.0066999512988164,1.1135580283853452,0.5109726316055252,0.9999165563375104,8.344366248966977e-05,0.0,4.392761443403914,4.392761443403914,3.44558205363471,0.4909521353783491,0.0,180.4547165025834,0.7272242766689597,0.0164179157323449,34.76296131860049,4.345666071853154,1.47360434470627,0.1613723085469904,5.955383810548943e-05,0.0035678151334724,9.670036675641e-07,3.6271496063330593e-07,0.0257229658787389,0.1328236326185429,0.1622423068204768,11.391572376959372,0.0,0.0,0.0,-8.679786532777497,1578.3291538735054,5804.042466250249,0.4846350164763668,0.0068507851084358,0.0450640359861492,0.9497029512605456,0.0049820572450967,0.0018687278633391,0.9999165563375104,8.344366248966977e-05,0.0,138.6268779750666,0.9993415007004663,3.32599424329918,3.32599424329918,2.326652742598713,1604.6745656705214,0.0
180,180,78.23579696159297,-8.494463958894396,1163.2107707352611,0.4998829841847756,321.2932463590398,0.0019882759314207,0.9848168312777728,0.0068565141580613,0.045117723231576,0.9496447567381584,0.0049858252983928,0.0018706888596684,1.0064637937721728,1.1133118681561998,0.5114152383078858,0.999916104990004,8.389500999600346e-05,0.0,4.396574590802639,4.396574590802639,3.448467794491206,0.4916193654752607,0.0,180.66130435935224,0.7271661931202998,0.0164114647206961,34.76227165794695,4.342695779252427,1.4730084126659897,0.1613723085469904,5.95303008624408e-05,0.0035678303202385,9.729986325931411e-07,3.6507049355526283e-07,0.0257230547126359,0.1328234722190625,0.1622429403560343,11.391572376959374,0.0,0.0,0.0,-8.679859606129057,1578.3575212889932,5804.042112690328,0.4846737203448653,0.0068565141580613,0.045117723231576,0.9496447567381584,0.0049858252983928,0.0018706888596684,0.999916104990004,8.389500999600346e-05,0.0,138.50255900392818,0.9993372270139024,3.325881113742539,3.325881113742539,2.3265438867286363,1604.692881907978,0.0
181,181,78.14039305809895,-8.494550565843017,1163.2086131423032,0.499882158953743,320.85612321048745,0.0019882734172035,0.9848249457410552,0.0068622581220427,0.0451715411950235,0.9495864198201917,0.0049896034387397,0.0018726546833029,1.0062277371354975,1.1130657846732148,0.5118590209015378,0.9999156536789948,8.434632100504912e-05,0.0,4.400397879551902,4.400397879551902,3.4513610578885072,0.4922882205879604,0.0,180.8683963345165,0.7271080961982919,0.0164050154327065,34.76158261392767,4.339727445168857,1.4724127762236856,0.1613723085469904,5.9506769733855e-05,0.0035678454859194,9.790034949719142e-07,3.674310999537448e-07,0.0257231434561164,0.1328233119157853,0.162243573315958,11.39157237695937,0.0,0.0,0.0,-8.679932679480617,1578.3858896078789,5804.041758044636,0.4847124415701251,0.0068622581220427,0.0451715411950235,0.9495864198201917,0.0049896034387397,0.0018726546833029,0.9999156536789948,8.434632100504912e-05,0.0,138.3781261112811,0.999332944054566,3.325767932894665,3.325767932894665,2.326434988840099,1604.7112016357505,0.0
182,182,78.04498915460495,-8.49463718330723,1163.2064506848085,0.4998813311866293,320.419067596083,0.0019882708947759,0.9848330821908232,0.0068680170499844,0.0452254903543274,0.9495279399908878,0.0049933917052295,0.0018746253447548,1.005991781464468,1.1128197779620004,0.5123039834223327,0.9999152024043544,8.479759564551358e-05,0.0,4.404231344525465,4.404231344525465,3.4542618688953235,0.4929587044957493,0.0,181.07599427257287,0.7270499867557678,0.016398567867042,34.76089403729554,4.336761070599844,1.471817429747597,0.1613723085469904,5.94832447141404e-05,0.0035678606304598,9.850182971632718e-07,3.697967982314845e-07,0.0257232321090039,0.1328231517088678,0.1622442056991549,11.391572376959369,0.0,0.0,0.0,-8.680005752832177,1578.4142588316847,5804.041402309048,0.4847511780849155,0.0068680170499844,0.0452254903543274,0.9495279399908878,0.0049933917052295,0.0018746253447548,0.9999152024043544,8.479759564551358e-05,0.0,138.25357931996356,0.9993286517850146,3.325654701770564,3.325654701770564,2.3263260499855494,1604.7295248532366,0.0
183,183,77.94958525111093,-8.494723811304537,1163.2042833426135,0.4998805008737845,319.9820795064467,0.0019882683641046,0.9848412472636908,0.0068737910023517,0.0452795711896533,0.949469316721326,0.0049971901298608,0.0018766008724908,1.0057559268351115,1.112573848048315,0.5127501307222919,0.9999147511659492,8.524883405092306e-05,0.0,4.408075027613743,4.408075027613743,3.4571702580428063,0.4936308264227828,0.0,181.2841000269743,0.7269918634638685,0.0163921220223869,34.76020616102647,4.333796650223859,1.4712223816474763,0.1613723085469904,5.94597257977343e-05,0.0035678757538021,9.910430804672972e-07,3.721676104272538e-07,0.0257233206711241,0.1328229915984632,0.1622448375045456,11.391572376959376,0.0,0.0,0.0,-8.680078826183738,1578.4426289619223,5804.041045479418,0.4847899331518016,0.0068737910023517,0.0452795711896533,0.949469316721326,0.0049971901298608,0.0018766008724908,0.9999147511659492,8.524883405092306e-05,0.0,138.1289184376548,0.9993243501668536,3.32554141922612,3.32554141922612,2.3262170690592665,1604.7478515598548,0.0
184,184,77.85418134761693,-8.494810449852833,1163.202111096031,0.4998796680055143,319.5451589351959,0.001988265825157,0.9848494385555866,0.0068795800310223,0.0453337841835136,0.9494105494889018,0.0050009987508737,0.0018785812801486,1.0055201733238095,1.112327994958081,0.5131974670118538,0.999914299963648,8.570003635192854e-05,0.0,4.411928965195316,4.411928965195316,3.4600862515459383,0.4943045911022421,0.0,181.49271546031068,0.7269337268150817,0.0163856778973977,34.75951889898039,4.330834183993574,1.4706276286076552,0.1613723085469904,5.943621297899818e-05,0.0035678908558899,9.970778875398451e-07,3.7454355573579883e-07,0.0257234091422988,0.1328228315847286,0.162245468731027,11.391572376959372,0.0,0.0,0.0,-8.680151899535298,1578.4710000001155,5804.040687551572,0.4848287055838095,0.0068795800310223,0.0453337841835136,0.9494105494889018,0.0050009987508737,0.0018785812801486,0.999914299963648,8.570003635192854e-05,0.0,138.0041434517345,0.9993200391623134,3.325428085280353,3.325428085280353,2.32610804611804,1604.7661817549897,0.0
185,185,77.75877744412293,-8.494897098969929,1163.1999339249514,0.4998788325720715,319.1083058742986,0.0019882632778997,0.9848576586493928,0.0068853841930338,0.0453881298207801,0.9493516377635414,0.0050048176033379,0.0018805665896959,1.0052845210073045,1.1120822187173751,0.5136459968903158,0.9999138487973184,8.615120268175157e-05,0.0,4.415793196990771,4.415793196990771,3.463009878213804,0.494980005795931,0.0,181.70184244426596,0.7268755762970279,0.0163792354907402,34.75883234102602,4.3278736689577855,1.470033173775251,0.1613723085469904,5.941270625230766e-05,0.0035679059366657,1.0031227606120374e-06,3.769246550987978e-07,0.0257234975223506,0.1328226716678206,0.1622460993775011,11.391572376959372,0.0,0.0,0.0,-8.680224972886858,1578.4993719478086,5804.040328521338,0.4848674966486734,0.0068853841930338,0.0453881298207801,0.9493516377635414,0.0050048176033379,0.0018805665896959,0.9999138487973184,8.615120268175157e-05,0.0,137.879254250479,0.9993157187329846,3.3253146992961886,3.3253146992961886,2.325998980563204,1604.7845154380625,0.0
186,186,77.66337354062891,-8.49498375867406,1163.197751809836,0.4998779945636654,318.6715203191489,0.0019882607223005,0.984865899807027,0.0068912035355351,0.0454426085887003,0.9492925810227676,0.0050086467294455,0.0018825568060896,1.0050489699626963,1.111836519352435,0.5140957242178109,0.9999133976668296,8.660233317022957e-05,0.0,4.419667756368527,4.419667756368527,3.465941161883907,0.4956570726074009,0.0,181.91148285978304,0.7268174134776247,0.0163727948010502,34.75814621276622,4.324915108169219,1.4694390069328995,0.1613723085469904,5.938920561195978e-05,0.0035679209960739,1.0091777434675462e-06,3.793109261130347e-07,0.0257235858110981,0.1328225118478997,0.162246729442844,11.39157237695937,0.0,0.0,0.0,-8.680298046238418,1578.5277448065187,5804.039968384495,0.4849063025330465,0.0068912035355351,0.0454426085887003,0.9492925810227676,0.0050086467294455,0.0018825568060896,0.9999133976668296,8.660233317022957e-05,0.0,137.7542509269466,0.999311388840951,3.3252012628696077,3.3252012628696077,2.325889874028656,1604.8028526084163,0.0
187,187,77.56796963713491,-8.495070428983139,1163.1955647301895,0.4998771539704463,318.2348022607799,0.0019882581583253,0.9848741674670808,0.0068970381188993,0.0454972209769088,0.9492333787285172,0.005012486162707,0.0018845519561923,1.004813520267446,1.111590896889656,0.5145466538479374,0.999912946572047,8.70534279529681e-05,0.0,4.423552685236426,4.423552685236426,3.468880133043608,0.4963358002886304,0.0,182.1216385969619,0.7267592372690755,0.016366355826989,34.757460704848555,4.3219584970133695,1.468845134927757,0.1613723085469904,5.936571105229676e-05,0.0035679360340557,1.0152428784024346e-06,3.817023908691149e-07,0.0257236740083629,0.1328223521251233,0.162247358925951,11.391572376959376,0.0,0.0,0.0,-8.68037111958998,1578.5561185778313,5804.03960713681,0.4849451259103038,0.0068970381188993,0.0454972209769088,0.9492333787285172,0.005012486162707,0.0018845519561923,0.999912946572047,8.70534279529681e-05,0.0,137.62913331266364,0.99930704944702,3.3250877754431545,3.3250877754431545,2.3257807259961343,1604.8211932655076,0.0
188,188,77.47256573364089,-8.495157109915352,1163.193372665749,0.4998763107825173,317.79815169194154,0.0019882555859407,0.9848824618910996,0.0069028879986788,0.045551967477445,0.94917403034521,0.0050163359402912,0.0018865520583876,1.0045781719993772,1.111345351355595,0.514998790275083,0.9999124955128358,8.750448716420616e-05,0.0,4.427448022418655,4.427448022418655,3.4718268197590856,0.4970161950232195,0.0,182.3323115552412,0.726701047626925,0.0163599185671996,34.75677582519392,4.319003833887477,1.4682515578991675,0.1613723085469904,5.934222256760828e-05,0.0035679510505532,1.0213182085959894e-06,3.840990698449183e-07,0.0257237621139639,0.1328221924996507,0.1622479878257013,11.391572376959374,0.0,0.0,0.0,-8.68044419294154,1578.584493263283,5804.039244774031,0.4849839669053331,0.0069028879986788,0.045551967477445,0.94917403034521,0.0050163359402912,0.0018865520583876,0.9999124955128358,8.750448716420616e-05,0.0,137.5039013419995,0.999302700512414,3.324974236667793,3.324974236667793,2.3256715361553795,1604.8395374087122,0.0
189,189,77.37716183014689,-8.495243801488979,1163.191175596144,0.4998754649899298,317.36156860537926,0.0019882530051128,0.9848907833667933,0.0069087532307253,0.0456068485847661,0.9491145353346098,0.0050201960995328,0.0018885571311924,1.0043429252366765,1.1110998827769711,0.5154521380182269,0.9999120444890612,8.795551093884221e-05,0.0,4.431353806950766,4.431353806950766,3.4747812502468167,0.4976982630381871,0.0,182.5435036434171,0.7266428445014522,0.0163534830203206,34.75609158263882,4.316051117175145,1.4676582760200017,0.1613723085469904,5.931874015216324e-05,0.0035679660455081,1.0274037774426335e-06,3.86500983633673e-07,0.0257238501277192,0.1328220329716428,0.1622486161409682,11.391572376959374,0.0,0.0,0.0,-8.6805172662931,1578.6128688644324,5804.038881291885,0.4850228256559032,0.0069087532307253,0.0456068485847661,0.9491145353346098,0.0050201960995328,0.0018885571311924,0.9999120444890612,8.795551093884221e-05,0.0,137.37855494875845,0.9992983419981232,3.3248606462917896,3.3248606462917896,2.3255623042936664,1604.8578850374197,0.0
190,190,77.28175792665287,-8.495330503722377,1163.1889735009013,0.499874616582684,316.92505299383623,0.0019882504158078,0.9848991322080408,0.0069146338711892,0.0456618647957631,0.9490548931558064,0.0050240666779317,0.0018905671932574,1.0041077800579008,1.1108544911806626,0.5159067016209458,0.9999115935005876,8.840649941243608e-05,0.0,4.435270078081016,4.435270078081016,3.477743452874483,0.4983820106042483,0.0,182.75521677969928,0.7265846278376696,0.0163470491849858,34.75540798693584,4.313100345245147,1.4670652894961551,0.1613723085469904,5.929526380020979e-05,0.0035679810188618,1.033499628552917e-06,3.8890815294479037e-07,0.0257239380494458,0.1328218735412607,0.1622492438706197,11.391572376959374,0.0,0.0,0.0,-8.68059033964466,1578.6412453828648,5804.038516686075,0.4850617023126622,0.0069146338711892,0.0456618647957631,0.9490548931558064,0.0050240666779317,0.0018905671932574,0.9999115935005876,8.840649941243608e-05,0.0,137.25309406622054,0.99929397386493,3.3247470041054967,3.3247470041054967,2.325453030240567,1604.8762361510408,0.0
191,191,77.18635402315887,-8.495417216634273,1163.1867663599655,0.4998737655507333,316.48860485262674,0.0019882478179925,0.9849075009741142,0.0069205299688057,0.0457170166097758,0.948995103272938,0.0050279477184097,0.001892582250396,1.0038727365419693,1.1106091765937152,0.5163624850730145,0.999911142547282,8.885745271817194e-05,0.0,4.439196870297829,4.439196870297829,3.4807134522810657,0.4990674400934731,0.0,182.9674528918279,0.7265263991447424,0.0163406170598044,34.754724774191324,4.310151520956548,1.4664725885155605,0.1613723085469904,5.927179350593032e-05,0.0035679959705572,1.0396058068001552e-06,3.9132059590725633e-07,0.0257240258789577,0.1328217142086696,0.162249871013502,11.391572376959374,0.0,0.0,0.0,-8.680663412996221,1578.6696228201606,5804.038150952281,0.4851005932070187,0.0069205299688057,0.0457170166097758,0.948995103272938,0.0050279477184097,0.001892582250396,0.999911142547282,8.885745271817194e-05,0.0,137.12751878115188,0.9992895960738654,3.3246333118457256,3.3246333118457256,2.32534371577186,1604.8945907489408,0.0
192,192,77.09095011966485,-8.495503940242884,1163.184554151902,0.4998729118839667,316.05222417080904,0.0019882452116313,0.9849159011364216,0.0069264415913275,0.0457723045286051,0.9489351651286744,0.0050318392513067,0.0018946023400208,1.0036377947681785,1.110363939043333,0.5168194937923164,0.9999106916290028,8.930837099728794e-05,0.0,4.443134230366397,4.443134230366397,3.483691282669675,0.4997545634834728,0.0,183.1802139169513,0.7264681561174161,0.0163341866434252,34.754042347872186,4.307204636214119,1.4658801877022445,0.1613723085469904,5.92483292635806e-05,0.0035680109005327,1.0457223547491676e-06,3.937383372899638e-07,0.0257241136160732,0.1328215549740288,0.1622504975684917,11.391572376959374,0.0,0.0,0.0,-8.680736486347781,1578.6980011779146,5804.03778408616,0.4851395039844661,0.0069264415913275,0.0457723045286051,0.9489351651286744,0.0050318392513067,0.0018946023400208,0.9999106916290028,8.930837099728794e-05,0.0,137.0018288058353,0.9992852085843452,3.324519567526285,3.324519567526285,2.32523435894194,1604.912948830563,0.0
193,193,76.99554621617085,-8.495590674567186,1163.1823368565938,0.4998720555722344,315.61591094441025,0.001988242596691,0.9849243231180388,0.0069323687859086,0.0458277290565332,0.9488750781839128,0.0050357413213598,0.0018966274645487,1.003402954816188,1.11011877855689,0.5172777316545029,0.9999102407456164,8.975925438346048e-05,0.0,4.447082191799383,4.447082191799383,3.4866769678879805,0.5004433821191963,0.0,183.39350180194705,0.7264099006959938,0.0163277579344424,34.75336036869851,4.304259695107293,1.465288074486926,0.1613723085469904,5.922487106728839e-05,0.003568025808731,1.0518493180134884e-06,3.961613946787285e-07,0.0257242012606035,0.1328213958375056,0.1622511235344193,11.39157237695937,0.0,0.0,0.0,-8.680809559699341,1578.7263804577203,5804.037416083356,0.4851784299239686,0.0069323687859086,0.0458277290565332,0.9488750781839128,0.0050357413213598,0.0018966274645487,0.9999102407456164,8.975925438346048e-05,0.0,136.87602426932094,0.9992808113573998,3.324405772527036,3.324405772527036,2.325124961169636,1604.9313103952616,0.0
194,194,76.90014231267685,-8.495677419625753,1163.180114452732,0.4998711966053229,315.1796651641754,0.0019882399731363,0.984932773319285,0.0069383116158464,0.0458832907003342,0.9488148418809408,0.0050396539627042,0.0018986576531421,1.00316821676604,1.1098736951619188,0.5177372037479185,0.9999097898969828,9.021010301728508e-05,0.0,4.451040798530878,4.451040798530878,3.4896705398996524,0.5011339054785438,0.0,183.6073185032409,0.726351631597832,0.0163213309314819,34.75267906116615,4.301316692483417,1.4646962569359092,0.1613723085469904,5.9201418911236894e-05,0.0035680406950908,1.05798674027991e-06,3.985897913271649e-07,0.0257242888123638,0.132821236799263,0.16225174891014,11.391572376959374,0.0,0.0,0.0,-8.680882633050901,1578.7547606611654,5804.037046939468,0.4852173741738269,0.0069383116158464,0.0458832907003342,0.9488148418809408,0.0050396539627042,0.0018986576531421,0.9999097898969828,9.021010301728508e-05,0.0,136.75010498432255,0.9992764043523888,3.324291925941837,3.324291925941837,2.325015521589449,1604.949675442436,0.0
195,195,76.80473840918283,-8.495764175437465,1163.1778869193015,0.4998703349729702,314.7434868228204,0.0019882373409323,0.9849412521874038,0.0069442701388106,0.0459389899692921,0.9487544556652332,0.0050435772136792,0.0019006929251314,1.0029335806981463,1.109628688886123,0.518197914741223,0.9999093390829624,9.066091703770873e-05,0.0,4.455010090892342,4.455010090892342,3.4926720278420023,0.5018261400547511,0.0,183.8216659870117,0.7262933487410469,0.0163149056331498,34.751998439695306,4.298375626633271,1.4641047354230583,0.1613723085469904,5.917797278955324e-05,0.0035680555595522,1.0641346662604096e-06,4.010235485366487e-07,0.025724376271166,0.1328210778594666,0.1622523736944902,11.39157237695937,0.0,0.0,0.0,-8.680955706402461,1578.783141789891,5804.03667665008,0.4852563369503948,0.0069442701388106,0.0459389899692921,0.9487544556652332,0.0050435772136792,0.0019006929251314,0.9999093390829624,9.066091703770873e-05,0.0,136.62407088151238,0.9992719875291683,3.3241780272007038,3.3241780272007038,2.324906039671535,1604.9680439715073,0.0
196,196,76.70933450568883,-8.495850942021594,1163.175654235871,0.4998694706648665,314.30737591635005,0.0019882347000453,0.9849497502791718,0.0069502444028822,0.0459948273752169,0.9486939189894212,0.0050475111195182,0.0019027332833639,1.0026990466932977,1.1093837597573732,0.5186598685862633,0.9999088883034196,9.111169658045952e-05,0.0,4.458990103052455,4.458990103052455,3.4956814560292564,0.5025200873270073,0.0,184.03654622927328,0.7262350540399808,0.0163084820380245,34.75131816973975,4.295436501553523,1.4635134975705697,0.1613723085469904,5.915453269629608e-05,0.0035680704020568,1.070293142263049e-06,4.034626841861205e-07,0.0257244636368185,0.1328209190182867,0.1622529978862819,11.391572376959372,0.0,0.0,0.0,-8.681028779754023,1578.8115238454968,5804.036305210783,0.4852953135970836,0.0069502444028822,0.0459948273752169,0.9486939189894212,0.0050475111195182,0.0019027332833639,0.9999088883034196,9.111169658045952e-05,0.0,136.49792208688433,0.9992675608479455,3.324064078358643,3.324064078358643,2.324796517510697,1604.9864159818094,0.0
