,P,FMQ,fo2,F,rho_bulk,rho_melt,Exsol_vol%,Gas_wt,mol_mass,mH2O,mH2,mO2,mCO2,mCO,mCH4,mSO2,mH2S,mS2,mN2,wH2O,wH2,wO2,wCO2,wCO,wCH4,wSO2,wH2S,wS2,wN2,fH2O,fH2,fCO2,fCO,fCH4,fSO2,fH2S,fS2,fN2,mCO2/CO,mCO2/H2O,mCO2/SO2,mH2S/SO2,H2O_melt,H2_melt,CO2_melt,CO_melt,CH4_melt,graph_melt,S2-_melt,S6+_melt,Stot_melt,N_melt,tot_H,tot_C,tot_O_gas,tot_O,tot_S,tot_N
27,308.0,0.19332864943929096,3.0324342192994655e-09,0.10067655321543591,2639.2545923052808,2652.4129175942353,0.5177163729291935,0.020675048464161638,0.04087241557331044,0.11446001613562701,0.0015475949389868978,9.259809400231535e-12,0.8315795811825261,0.027419935143320424,8.997900110014951e-10,0.017610835407912338,0.005317892136640237,0.0020641441459371994,0.0,0.05045038837475358,7.634905819001564e-05,7.249456262370105e-12,0.89540588841415,0.018791038273241766,3.531692719653549e-10,0.027603385353669588,0.004434248409827963,0.0032387017557482484,0.0,35.03324303596983,0.4953203108075805,278.54039199307516,9.121420871603185,3.0058993653647663e-07,5.435158702473996,2.062728956379427,0.6723755982186012,0.0,30.327554636288088,7.2652408173450125,47.21976907517444,0.3019670568410952,0.4988921878315947,5.215501296886516e-06,0.021170421316594076,0.0,0.0,0.0,0.07972208648420027,0.03619327343881291,0.11591535992301319,0.0,559.541418806206,109.86737484622272,4733.53334102159,33519.3556688558,1163.5423499620697,0.0
28,298.0,0.1929680119735,3.0245796019349593e-09,0.10067178812287628,2638.075671107247,2652.285151305971,0.5582976123569333,0.021534942077808886,0.04078436251348181,0.11824665518897477,0.0016031079676674257,9.564652688060407e-12,0.82706805268707,0.02730079542103327,8.989504535549984e-10,0.018165233803629863,0.005485150575117835,0.0021310034479917425,0.0,0.05223194555483495,7.925848797896617e-05,7.504283249089306e-12,0.89247077118588,0.018749784542296154,3.536015218182919e-10,0.028533826045810944,0.0045835890770813655,0.003350824745011897,0.0,35.022562409052725,0.49581184468867734,267.31589357803426,8.765209050044959,2.898003641620531e-07,5.413119924814275,2.061743884361456,0.6704023401076664,0.0,30.294650391390224,6.99443084766583,45.530272917368194,0.30195871049134343,0.4988055167862405,5.222379431720974e-06,0.020439683011012646,0.0,0.0,0.0,0.07970831536088037,0.03617332165531467,0.11588163701619504,0.0,559.5414188192779,109.86737484622272,4733.621033503771,33519.355668954646,1163.542349975196,0.0
29,288.0,0.19259123915391996,3.016633250483637e-09,0.10066629559781122,2636.8107096437748,2652.157882338341,0.6021614706744745,0.02240643532751321,0.04069027815240815,0.12229284843721357,0.0016624744491470376,9.890315175495781e-12,0.8222494500888679,0.027171726471572195,8.97771977299803e-10,0.018756792220235532,0.005664301128778106,0.002202406296523429,0.0,0.0541441348309775,8.238364620423942e-05,7.77773541021922e-12,0.8893226789491585,0.01870429031698181,3.539544972360852e-10,0.029531166657006728,0.004744238078950717,0.0034711071589882594,0.0,35.0110192231279,0.4963008126109376,256.1509957887044,8.410170465733579,2.789773065240622e-07,5.390842494522036,2.060697780099312,0.6684032004752738,0.0,30.261214757521124,6.7236102568256015,43.837423821424764,0.301986665004864,0.49871183346922615,5.229224592817237e-06,0.019708365993404153,0.0,0.0,0.0,0.07969413892997534,0.0361511053484631,0.11584524427843845,0.0,559.5414188286012,109.86737484622273,4733.722114682893,33519.35566902513,1163.5423499845695,0.0
30,278.0,0.19219632960796318,3.0085821310566857e-09,0.10065998483988757,2635.448782741557,2652.031174596806,0.6497248074602743,0.02329107712818445,0.04058951825671117,0.1266262108399035,0.0017261087009788432,1.0238997068331262e-11,0.8170911871302234,0.027031670370306668,8.962165402019674e-10,0.01938936227887354,0.0058566300732210115,0.0022788297000374317,0.0,0.05620186544694249,8.57493691509448e-05,8.071926779666728e-12,0.8859374573646707,0.018654071857926925,3.5421839094660467e-10,0.030602881741665353,0.004917503712841784,0.0036004701445116836,0.0,34.99850382141089,0.4967867820421727,245.04568083489696,8.056309145544292,2.68120866337678e-07,5.3682892559304465,2.059582800767407,0.6663744475982806,0.0,30.227180782278595,6.452780839847534,42.14120997782986,0.3020537751054525,0.49861024473327914,5.236030798246693e-06,0.018976319144717493,0.0,0.0,0.0,0.07967950197607662,0.03612634252683114,0.11580584450290776,0.0,559.5414191015424,109.86737484622272,4733.838258429762,33519.35567111861,1163.5423503113216,0.0
31,268.0,0.19178093588470801,3.0004109769285177e-09,0.10065274936941007,2633.9770484048872,2651.905102927628,0.70147758379671,0.024190674013523844,0.04048134369975312,0.13127840668288668,0.0017944865753020604,1.0613218686585952e-11,0.8115559137852362,0.02687941455737083,8.942404983641631e-10,0.020067343465922108,0.006063614575364495,0.0023608194530639645,0.0,0.058422400004486445,8.938445218806165e-05,8.389303097920577e-12,0.8822871654813464,0.018598569634387017,3.5438184318705245e-10,0.03175759895390974,0.00510490269893162,0.0037399784119793267,0.0,34.984887183271624,0.4972692384205647,233.9999591036371,7.703629997169979,2.572311703600532e-07,5.345416689447469,2.0583897060923406,0.6643116995659536,0.0,30.19246985655395,6.181945182695684,40.44162174048605,0.30216329259832436,0.4984996994007997,5.242790933565504e-06,0.018243378585624,0.0,0.0,0.0,0.079664338959242,0.03609870267802781,0.11576304163726983,0.0,559.5414189941185,109.8673748462227,4733.971420449833,33519.35567029735,1163.5423501865375,0.0
32,258.0,0.19134228600393044,2.9921017860429027e-09,0.10064446347821521,2632.380310244665,2651.7797554594285,0.7579995397198874,0.025107347561048272,0.0403649023555005,0.13628591809814497,0.0018681573220702449,1.1015880568110402e-11,0.8056006156941093,0.026713562604600585,8.917935553725711e-10,0.020795783224578236,0.006286959243321987,0.0024490029103652576,0.0,0.0608258370841959,9.33224708695256e-05,8.732709323024456e-12,0.8783393053732631,0.01853713291119009,3.5443162939089636e-10,0.03300532937276359,0.005308203192205905,0.003890869232347399,0.0,34.97001673907915,0.49774756913222834,223.01387507133904,7.352139000007327,2.463083787465284e-07,5.322173492838166,2.0571075564864154,0.6622097798770363,0.0,30.15698907772674,5.911106788846401,38.73865230245243,0.30231894492396516,0.49837895402078225,5.249496529817357e-06,0.017509366053288934,0.0,0.0,0.0,0.07964857176232253,0.03606779594963713,0.11571636771195966,0.0,559.5414189253175,109.86737484622272,4734.123918827641,33519.35566976989,1163.5423501041134,0.0
33,248.0,0.19087708424268435,2.983633187387496e-09,0.1006349777430676,2630.6404551660803,2651.6552368501016,0.819981633837978,0.026043607940419357,0.04023920674611627,0.1416909928952511,0.0019477582754148326,1.1450337586506695e-11,0.7991755043965371,0.02653249814506775,8.888174381502466e-10,0.021580499501141923,0.006528641219609133,0.002544104666710485,0.0,0.06343571647898666,9.760281337865912e-05,9.105474287175744e-12,0.8740558575781069,0.018469000419967047,3.54352257525592e-10,0.03435775492951764,0.00552947873382289,0.004054588682762498,0.0,34.953710546563606,0.49822103558817776,212.08751542192525,7.001843455129569,2.353526891450849e-07,5.298498760201246,2.0557232865851844,0.6600625266608692,0.0,30.120627919278665,5.640270338054227,37.032298735914296,0.3025250281747961,0.498246525224581,5.25613737979286e-06,0.016774087049043148,0.0,0.0,0.0,0.07963210631158958,0.0360331592764545,0.11566526558804409,0.0,559.5414188840223,109.86737484622273,4734.298505285454,33519.355669452096,1163.5423500527932,0.0
34,238.0,0.1903813819088782,2.974979616914392e-09,0.10062411318387439,2628.735722332745,2651.5316723633327,0.888253909066263,0.02700244925749195,0.0401031061624958,0.14754282508736583,0.0020340332224183483,1.1920490959994324e-11,0.7922226366352185,0.02633434000782832,8.852442626802237e-10,0.022428231771431547,0.006790966413133022,0.002646965965439665,0.0,0.06627978628811775,0.00010227199292407893,9.511517750896519e-12,0.8693920611965839,0.01839327592392574,3.541254641598979e-10,0.03582859015300812,0.005771176688215246,0.004232837393588103,0.0,34.93574997895741,0.49868874060034796,201.22101927776362,6.652752306828138,2.2436434672561326e-07,5.274319630789278,2.0542211716694743,0.6578625483310897,0.0,30.08325389585299,5.3694419648404645,35.322563308103916,0.30278652737052436,0.49810062985591563,5.262701088350951e-06,0.016037328662103896,0.0,0.0,0.0,0.0796148283887781,0.0359942384641256,0.1156090668529037,0.0,559.5414188611392,109.86737484622272,4734.498476180563,33519.35566927529,1163.542350023474,0.0
35,228.0,0.18985040829015354,2.9661102419696205e-09,0.10061165362482317,2626.639741779558,2651.4092132604364,0.9638221379721562,0.027987474570827085,0.03995525164257961,0.15389903567741278,0.0021278555538925877,1.2430903376856725e-11,0.7846741845421317,0.0261168859858803,8.809944785666613e-10,0.023346828382413826,0.007076640086289222,0.0027585688785541997,0.0,0.06939098380008549,0.00010738533140150688,9.955487066722968e-12,0.8642948574951687,0.018308897030535034,3.5372956848916446e-10,0.0374340413997382,0.006036205796961952,0.004427628782424038,0.0,34.91587004337144,0.499149583833971,190.4145917138273,6.30487656536805,2.133436562039791e-07,5.249548213967674,2.052582118803354,0.6556009021128351,0.0,30.044706898301502,5.098629637854811,33.609455284007375,0.3031092690782682,0.4979391056527941,5.2691724592640435e-06,0.01529885703205483,0.0,0.0,0.0,0.07959659798057747,0.03595036476214428,0.11554696274272175,0.0,559.5414188496417,109.86737484622272,4734.727813342327,33519.35566918632,1163.54235000879,0.0
36,218.0,0.18927834647420205,2.9569875384192206e-09,0.10059733556909863,2624.320253636417,2651.2880439803544,1.047916639191115,0.029003061961681155,0.03979405158606256,0.1608275462106329,0.002230257715119297,1.2986944223649443e-11,0.7764502500029913,0.025877541761706167,8.759742659822023e-10,0.024345480537896105,0.007388856223312776,0.002880066659380252,0.0,0.07280870283920167,0.00011300914276197019,1.0442933409908469e-11,0.8587008840656662,0.0182145949861871,3.5313863760837386e-10,0.039193395342280855,0.006328049350274571,0.0046413639100459,0.0,34.893746478092716,0.4996022015103136,179.6685217402809,5.958229869257411,2.0229099785067266e-07,5.2240775185155774,2.0507827198132054,0.6532666667105372,0.0,30.0047916897574,4.827843664207179,31.892993395401295,0.3035001182996287,0.4977593054684728,5.275532665637241e-06,0.014558414379304557,0.0,0.0,0.0,0.07957724163461438,0.035900723856800223,0.1154779654914146,0.0,559.5414188445225,109.86737484622272,4734.991370779164,33519.35566914698,1163.5423500028703,0.0
37,208.0,0.1886580319619462,2.9475653828566568e-09,0.1005808345934,2621.73737755428,2651.1683918387234,1.1420582332389655,0.030054588292935332,0.03961761497444402,0.1684089709358333,0.0023424690440627736,1.3594974389332608e-11,0.7674560784431458,0.025613230265707325,8.700722084906651e-10,0.025435016599011293,0.007731411687985377,0.003012822140586947,0.0,0.0765804495772395,0.00011922359747034373,1.0980541528559827e-11,0.8525338616681231,0.018108842279583915,3.523213957658838e-10,0.041129780716149915,0.006650913088503628,0.004876928709627664,0.0,34.868978311567076,0.5000448835245759,168.98320657015523,5.612829243764365,1.9120684911855582e-07,5.197775990682553,2.0487939677762945,0.6508463663089981,0.0,29.963267830011524,4.5570973694480905,30.173209262736563,0.30396723579436985,0.49755795417844095,5.2817581102173926e-06,0.013815715527572525,0.0,0.0,0.0,0.07955654195922982,0.035844314274854426,0.11540085623408425,0.0,559.5414188426117,109.86737484622272,4735.295125601518,33519.355669132674,1163.5423500013524,0.0
38,198.0,0.18798054132862774,2.937786456563578e-09,0.10056174678943028,2618.8412376363376,2651.0505403381817,1.248148754741172,0.031148735448926716,0.039423678004024014,0.17673970097489744,0.0024659649100278918,1.4262583616117317e-11,0.7575784732493306,0.025320274973440363,8.631549979742165e-10,0.02662827488167347,0.008108853431003163,0.00315845670220953,0.0,0.0807640322106439,0.00012612652842976,1.1576432837363142e-11,0.845701149828367,0.01798978354990548,3.5123978167607727e-10,0.04327116501383835,0.007009920806764883,0.005137821699234212,0.0,34.84106391536388,0.5004754575647178,158.35918488034815,5.268696140290371,1.8009181433535052e-07,5.1704800760202,2.046579489672161,0.6483231822215687,0.0,29.919835943487602,4.286408028702789,28.450152201587912,0.3045204192549464,0.4973309520437165,5.287818832860956e-06,0.01307044383719995,0.0,0.0,0.0,0.07953422295427724,0.035779890749234905,0.11531411370351215,0.0,559.5414188422267,109.8673748462227,4735.646520356926,33519.355669130084,1163.5423500014906,0.0
39,188.0,0.18723462138638958,2.9275786548693996e-09,0.10053956302561123,2615.5686461102932,2650.9348477565864,1.3685974253723323,0.032293916777951515,0.03920950826200786,0.18593592218531907,0.002602531274552264,1.4998898342495206e-11,0.7466811348951992,0.024994248117236214,8.550618309645479e-10,0.027940579200600925,0.00852667022288601,0.0033189132341456475,0.0,0.08543049501777158,0.00013383855841650534,1.224057045231759e-11,0.8380891488509454,0.01785514331142361,3.4984701495326334e-10,0.045651673717261664,0.007411376412168003,0.005428323769925829,0.0,34.80936754999096,0.5008911240039934,147.79718318716894,4.925857885413214,1.6894666619760203e-07,5.14198392278436,2.0440930697094233,0.6456758554957235,0.0,29.874118692943696,4.0157981637942735,26.723896077255983,0.30517156289668557,0.4970730997472081,5.293676242902787e-06,0.012322246472839513,0.0,0.0,0.0,0.07950992913039977,0.03570588583988575,0.11521581497028553,0.0,559.5414188425715,109.86737484622272,4736.054937904828,33519.35566913277,1163.5423500019112,0.0
40,178.0,0.18640588221320264,2.91685003032982e-09,0.10051363258796307,2611.8383829171544,2650.821773616311,1.5065007156760875,0.03350088246401197,0.03897177812217381,0.1961389075590325,0.002754350594585585,1.581498512642426e-11,0.7345985375923716,0.02462977113176151,8.455970142246787e-10,0.029390349481980722,0.008991545020544132,0.0034965377583118956,0.0,0.09066810673849211,0.0001425101138960447,1.2985308098515803e-11,0.8295570768883404,0.01770210099767632,3.480849669771942e-10,0.048313358072631166,0.007863119971049172,0.005753726856844641,0.0,34.77307171934404,0.5012882156344051,137.29818175233171,4.5843497402024544,1.577724048995135e-07,5.11202486751072,2.0412751100983195,0.642877130361381,0.0,29.82563393149295,3.745297385075306,24.994549249669703,0.30593528756971283,0.496777706368383,5.299279821482463e-06,0.011570728957427803,0.0,0.0,0.0,0.07948319515903335,0.035620299478773806,0.11510349463780715,0.0,559.541418839073,109.86737484622272,4736.532372383263,33519.3556691099,1163.5423500038667,0.0
41,168.0,0.18547563251440025,2.9054815258994794e-09,0.10048311074866312,2607.5443307807864,2650.711917204691,1.665903894580308,0.03478359761695524,0.038706395401265345,0.20752207055284794,0.002924117708910767,1.672438507205884e-11,0.7211277944644935,0.0242202493231517,8.34520088985362e-10,0.03099989022971932,0.009511690798096996,0.0036941860715353067,0.0,0.09658786793324321,0.00015233118163348575,1.3826145459835338e-11,0.81992842116855,0.017527119188790012,3.4588052927062303e-10,0.0513085950554251,0.008375018890972488,0.006120646221678767,0.0,34.7311078372946,0.5016618397268743,126.86351025900139,4.244217890428012,1.465703443192437e-07,5.080262556571594,2.0380474617708786,0.6398914995838348,0.0,29.773756035417044,3.474945062678766,23.262269289365246,0.3068298218997635,0.4964360182091275,5.304562212360468e-06,0.010815449044693712,0.0,0.0,0.0,0.07945340071690114,0.0355205401355339,0.11497394085243505,0.0,559.5414188408618,109.86737484622272,4737.094397197352,33519.35566912233,1163.542350003939,0.0
42,158.0,0.18441915980065637,2.8933162970915905e-09,0.10044688141330371,2602.5452470313603,2650.6060750392903,1.8521906756850077,0.036160547189869996,0.038408273875084845,0.22030048109772643,0.0031151985339158564,1.7743829741389567e-11,0.7060177256504898,0.023757514918529444,8.215324689393156e-10,0.032796412476210714,0.010097302447925524,0.003915364035925954,0.0,0.10333124742907968,0.00016354513468158445,1.478278510967117e-11,0.8089790027552128,0.017325703591464292,3.4314050862640746e-10,0.05470339063991135,0.008959656822138192,0.006537453269588694,0.0,34.682052828170264,0.5020053297113867,116.49499009835586,3.9055238931786236,1.3534224030829164e-07,5.046248231705707,2.034305683727218,0.6366718610091425,0.0,29.717658941669782,3.204794297917564,21.527285222510496,0.3078782612351192,0.49603636577203736,5.309431707726719e-06,0.01005591013829774,0.0,0.0,0.0,0.07941970147716629,0.035403191239911924,0.11482289271707823,0.0,559.5414186995212,109.86737484622272,4737.761592320985,33519.3556682614,1163.542350163499,0.0
43,148.0,0.18320312071793055,2.8801436012066392e-09,0.10040343987241726,2596.649100883686,2650.5053289393804,2.0726798213460063,0.03765672920411436,0.03807101798081461,0.23474386771492764,0.0033318509854346656,1.8894210806066122e-11,0.688953996522203,0.023231341193318874,8.062591342831375e-10,0.03481335816227926,0.010761171606476428,0.00416441299020678,0.0,0.11108125628000066,0.00017646873352364993,1.588063847007781e-11,0.7964200202165206,0.017092061743316105,3.3974432121188243e-10,0.058581990525195415,0.009633317353493128,0.007014884792325333,0.0,34.62397075868144,0.5023093828773119,106.19515166692752,3.568351480166183,1.2409048971382502e-07,5.009378342511305,2.0299071353759914,0.6331544242107118,0.0,29.65622995199003,2.9349179734861788,19.78993216657547,0.3091104154995395,0.49556285507949044,5.313760441118629e-06,0.009291554917297305,0.0,0.0,0.0,0.0793809205774739,0.0352636585709437,0.1146445791484176,0.0,559.5414188482738,109.86737484622272,4738.561714659095,33519.355669167344,1163.5423499954106,0.0
44,138.0,0.18178147036245207,2.865673839465578e-09,0.10035071014885613,2589.588327366179,2650.4111856138657,2.3375676153269844,0.039306796159102,0.037686483600965166,0.25119460266614746,0.0035795379622509133,2.0201907535575847e-11,0.669538694175128,0.02262877343811909,7.882231650493458e-10,0.03709210481566748,0.011519531242590334,0.004446754891671591,0.0,0.12007862419415266,0.00019152172496395743,1.715301447845426e-11,0.7818735086376077,0.016818608326270773,3.3553329780495325e-10,0.06305340688323337,0.010417415593661744,0.007566914287423617,0.0,34.554162082485036,0.5025606441955872,95.9675770444296,3.2328172694651562,1.128184404565251e-07,4.968822561327728,2.024652026004216,0.6292507185082924,0.0,29.587935731738018,2.665418313406139,18.05070641050057,0.3105655853135774,0.4949932915034424,5.317365016466002e-06,0.008521760843789502,0.0,0.0,0.0,0.07933537147388821,0.03509562333016048,0.11443099480404868,0.0,559.5414188453909,109.86737484622267,4739.533064635988,33519.35566915082,1163.5423499994235,0.0
45,128.0,0.18008887622372072,2.849498498948081e-09,0.10028574992911744,2580.9792996738993,2650.3258056704426,2.6614711358609604,0.04116018755179316,0.03724415769767903,0.27009286648705466,0.003865379409574753,2.170061923586767e-11,0.6472620059127442,0.021933199139776198,7.668099428229467e-10,0.039684110421553453,0.01239322431143342,0.0047692135293527175,0.0,0.13064595675015445,0.00020927177638795804,1.8644367807731506e-11,0.7648361249150247,0.016495234130729994,3.302947164919702e-10,0.06826077082642006,0.011340624051684924,0.00821201720065882,0.0,34.468752872562604,0.5027393082919215,85.8174591288868,2.8990882951252623,1.0153090922469702e-07,4.92340811565662,2.0182522042166693,0.6248346010868217,0.0,29.510606354680128,2.3964424323060265,16.310356942288912,0.3122968911179711,0.4942957706273684,5.319973741335071e-06,0.0077458413931766,0.0,0.0,0.0,0.07928055803821688,0.03489016387754963,0.11417072191576652,0.0,559.5414188446628,109.86737484622272,4740.7299508622,33519.355669147655,1163.5423500000502,0.0
46,118.0,0.17802965895794287,2.831023555209114e-09,0.1002042560177996,2570.2531412076596,2650.252396209172,3.0660624118093667,0.04328987197878634,0.036730272077683764,0.29201213199871473,0.004198818333708308,2.3433905724037322e-11,0.6214627914123684,0.021123048808884517,7.412162047021088e-10,0.04265346424543752,0.013409320975989122,0.005140423460247333,0.0,0.14322464887348438,0.00023050461674182441,2.0415227551170695e-11,0.7446246698313962,0.016108203832261036,3.2373735045535305e-10,0.07439484785050293,0.012442092944414337,0.008975031707046633,0.0,34.36199212460666,0.5028148340261028,75.75255305820781,2.56741184037051,9.023506269127506e-08,4.871427137149607,2.0102774336151574,0.6197202941270732,0.0,29.421074440304107,2.128208808170695,14.570042607473411,0.3143782389826277,0.49342282930976517,5.321168146023389e-06,0.006963062052883248,0.0,0.0,0.0,0.07921264165593268,0.03463429399057835,0.11384693564651105,0.0,559.5414188444877,109.86737484622273,4742.231835258166,33519.355669146906,1163.5423499988376,0.0
47,108.0,0.17545835284288103,2.809353853231388e-09,0.10009969707044075,2556.53176098557,2650.1959176473115,3.5847869777074366,0.045807977290751575,0.036126529655134756,0.31770918469045917,0.0045926219297328435,2.5458687603064876e-11,0.5912740950131206,0.020169990746290604,7.103773093280675e-10,0.04607947382598656,0.014603322703885509,0.005571310354688833,0.0,0.15843259719126723,0.0002563369066310823,2.2549839706432037e-11,0.7202927469890925,0.015638464673906886,3.154531612552978e-10,0.08171352807682866,0.013776415654185565,0.009889910170085007,0.0,34.22499040192518,0.5027378714561648,65.78487334114376,2.238168749435612,7.894200854664705e-08,4.810301610599723,2.0000582905854203,0.6136235077244273,0.0,29.31454468425375,1.8610544595655707,12.831615596262973,0.31691600383791607,0.4923009080403151,5.3202729761342834e-06,0.006172692375834232,0.0,0.0,0.0,0.07912544242161024,0.03430842299809708,0.11343386541970732,0.0,559.5414188413666,109.86737484622272,4744.159391951467,33519.355669096774,1163.5423500161708,0.0
48,98.0,0.17214373045182896,2.783082558360255e-09,0.0999617134443805,2538.392875946007,2650.1644327404697,4.271805430768452,0.04889536447176172,0.035408289306030565,0.3481931681822664,0.005064412583104809,2.7849925556447036e-11,0.555550503777239,0.01903650067297107,6.728646061946727e-10,0.050057888246427436,0.016022002060247675,0.006075523777028951,0.0,0.17715618409789335,0.0002884036967816261,2.5168236459925738e-11,0.6905021500663201,0.015059024255350637,3.0485602824758837e-10,0.09056914648783368,0.0154213586783492,0.011003732387447134,0.0,34.04332260637083,0.5024240092351822,55.93389372799713,1.9119741445351324,6.766983263991897e-08,4.735972013959136,1.9865001860862894,0.6060889098554221,0.0,29.18343624813546,1.5955238486656023,11.09816101395144,0.3200694759909522,0.4908102276863377,5.316135118060078e-06,0.005374146342768914,0.0,0.0,0.0,0.0790084429312918,0.03388172679618398,0.11289016972747577,0.0,559.5414188441,109.86737484622272,4746.70416500629,33519.35566910182,1163.5423500789002,0.0
49,88.0,0.16769822037299598,2.7498869950332194e-09,0.0997729905211755,2513.394615491236,2650.171862688273,5.220076717293354,0.052861389854198935,0.03454210113890033,0.384813611297546,0.005639026352589923,3.0706299578380393e-11,0.5127824001813955,0.017672927899894424,6.267485376121039e-10,0.054696259548248256,0.017726412682355266,0.006669361380515725,0.0,0.20069783616982245,0.00032917895444863814,2.8445424758546094e-11,0.6533272816854933,0.014330931282328829,2.910828549256652e-10,0.10144288033772521,0.01748972192017214,0.012382169330481262,0.0,33.792160245901286,0.5017183919517135,46.23297789105221,1.5898803832494588,5.644980332766436e-08,4.641721370470181,1.9677024641075442,0.5963465381239124,0.0,29.015135640566882,1.3325474596710702,9.37509080907194,0.32408820692242357,0.4887436594361273,5.30664337774592e-06,0.00456734573922777,0.0,0.0,0.0,0.07884248546715034,0.03330325808209371,0.11214574354924405,0.0,559.5414188450687,109.86737484622272,4750.186597173977,33519.35566913805,1163.5423501679327,0.0
50,78.0,0.16143052637102429,2.7057110839210805e-09,0.09950276810861344,2477.04114712668,2650.244073436398,6.60068327977281,0.058273967617411375,0.033482935166458325,0.4293419893556462,0.006352059137099468,3.415497644040726e-11,0.4610389644303086,0.016015317296937465,5.694516708672054e-10,0.06008961114414905,0.019792454685945815,0.007369603346306505,0.0,0.2310047227205837,0.000382531936951517,3.2641052962887776e-11,0.605983143479648,0.013397590049641936,2.7283833942487213e-10,0.1149710684346711,0.020145912229728433,0.014115030843295897,0.0,33.4256217366649,0.5003112551412744,36.743251305288595,1.2738165281681069,4.534005868737563e-08,4.515792243334869,1.9401173213474934,0.5830090910633026,0.0,28.787376227536306,1.0738268696295767,7.672523680080433,0.32938230601069574,0.4857158774991556,5.287585506633909e-06,0.003753674839012637,0.0,0.0,0.0,0.07858964592996127,0.03248397242477093,0.1110736183547322,0.0,559.541418888314,109.8673748462227,4755.17672598338,33519.35566958199,1163.5423498377286,0.0
51,68.0,0.1520210345656725,2.643054975462447e-09,0.09909267829035256,2420.3665060462854,2650.433448118479,8.754614895479614,0.06626454724486869,0.03217367508546159,0.48391250068565567,0.007254506735768458,3.834748635521949e-11,0.39812632226042494,0.013989808961108439,4.977495961783537e-10,0.06623481659731573,0.02229802315592324,0.008184021067706404,0.0,0.27096124928829235,0.0004546570245129848,3.813905446374943e-11,0.5445862287407008,0.012179396570042834,2.48188864824445e-10,0.131885898401595,0.023619814938630863,0.016312754749897167,0.0,32.851664341118756,0.4975145286850519,27.585634570783743,0.9676089737442574,3.4458287270037385e-08,4.336400701068097,1.8965494232945794,0.5633997899196048,0.0,28.45831014327737,0.8227237810478542,6.010831503933834,0.33665108928265536,0.4809458679477599,5.249638511330686e-06,0.0029385849982167095,0.0,0.0,0.0,0.07816703182425855,0.031259257225676386,0.10942628904993493,0.0,559.5414188436254,109.86737484622272,4762.758349314428,33519.3556691374,1163.5423500069353,0.0
52,58.0,0.13681142895915066,2.5475977610867624e-09,0.09842630274788267,2324.128213252929,2650.855655905858,12.413010230798822,0.07927217208290774,0.030558740366230176,0.5502739935195727,0.008414948834143952,4.342256858404501e-11,0.3226605781054631,0.011545940778606066,4.0861668088865784e-10,0.07277089855278014,0.02525524510533131,0.009078394652063317,0.0,0.3244027715529897,0.0005552553091461435,4.5468827280021466e-11,0.4646831165797871,0.01058299366816244,2.1451254287956012e-10,0.1525579992772691,0.028166114423896497,0.01905174892876785,0.0,31.870591664734434,0.49161620050674,19.01662304290117,0.6794194499807175,2.4063582318464435e-08,4.061970559236322,1.8212404452373858,0.5320863128748519,0.0,27.945802277397245,0.5863634878357855,4.433923237479884,0.3470514396220336,0.4727085943947414,5.169737553606839e-06,0.002138823341283736,0.0,0.0,0.0,0.07737381193329544,0.029316077860214607,0.10668988979351006,0.0,559.5414188721829,109.86737484622272,4775.100271940526,33519.355669384524,1163.5423498132834,0.0
53,48.0,0.11064359461260942,2.3944032416802e-09,0.09728211122986115,2147.3178518265368,2651.773089845114,19.131246971261646,0.10261874496353311,0.02865199657876711,0.6267021821229107,0.009900240949920824,4.941312353289922e-11,0.23797026405724167,0.00878167113310769,3.031936852837998e-10,0.07839127911870782,0.02836704911855002,0.00988731314695454,0.0,0.39404637148121024,0.0006967348958227239,5.518500789143164e-11,0.3655226017927239,0.008584933546576736,1.6976075935210287e-10,0.17527725208953554,0.03374194165860845,0.022130164310576593,0.0,30.04612946197512,0.478069874446161,11.57519115323441,0.4265790598200039,1.4737336652169209e-08,3.62114769801135,1.6798693731740446,0.47870521234309926,0.0,27.09851695084235,0.3797182630689647,3.0356726759986095,0.36186485840591825,0.45709420072298207,4.9873144863018435e-06,0.0013997421865444757,0.0,0.0,0.0,0.07570138257043989,0.02612102456778472,0.10182240713822462,0.0,559.5414188395371,109.86737484622276,4796.356048886078,33519.35566909689,1163.542350214669,0.0
54,38.0,0.06648274517248787,2.1590898211941687e-09,0.09537360416086696,1827.2284864506962,2653.668317346655,31.276574486917703,0.14541883101288855,0.026690150330397566,0.7020957134727595,0.011697443560192878,5.639590318913354e-11,0.15851156917585882,0.0061586047152092675,1.9545097518679233e-10,0.08071168760514673,0.03059020564660409,0.010234775572381987,0.0,0.4738995737542228,0.0008837239544473402,6.76130034724149e-11,0.26137038635184967,0.006463175808231334,1.1747862903053986e-10,0.19373054660204228,0.0390608938095744,0.024591699534540615,0.0,26.654489931735274,0.44661829614243054,6.08712017058651,0.23623624317902175,7.501006743387864e-09,2.953197180426508,1.4193628470783985,0.39157389596952785,0.0,25.738227489158255,0.22576917382363265,1.9639233657375668,0.37900589808325913,0.42693893741733324,4.56968460947302e-06,0.0008085050465123331,0.0,0.0,0.0,0.07210076789846823,0.02123185543470188,0.0933326233331701,0.0,559.5414188453158,109.8673748462227,4831.992392435832,33519.35566915393,1163.5423499946346,0.0
